,AL,BA,IT,XK,RS,sum
2024-02-06 18:00:00+00:00,12.0,58.0,603.0,53.0,0.0,726.0
2024-02-06 19:00:00+00:00,57.0,36.0,602.0,80.0,0.0,775.0
2024-02-06 20:00:00+00:00,175.0,20.0,593.0,111.0,0.0,899.0
2024-02-06 21:00:00+00:00,148.0,17.0,588.0,74.0,0.0,827.0
2024-02-06 22:00:00+00:00,145.0,0.0,576.0,54.0,0.0,775.0
2024-02-06 23:00:00+00:00,117.0,0.0,516.0,57.0,0.0,690.0
2024-02-07 00:00:00+00:00,90.0,0.0,579.0,0.0,0.0,669.0
2024-02-07 01:00:00+00:00,51.0,0.0,597.0,0.0,0.0,648.0
2024-02-07 02:00:00+00:00,60.0,0.0,603.0,0.0,0.0,663.0
2024-02-07 03:00:00+00:00,107.0,0.0,602.0,0.0,0.0,709.0
2024-02-07 04:00:00+00:00,135.0,0.0,588.0,8.0,0.0,731.0
2024-02-07 05:00:00+00:00,137.0,0.0,588.0,83.0,0.0,808.0
2024-02-07 06:00:00+00:00,85.0,10.0,593.0,63.0,0.0,751.0
2024-02-07 07:00:00+00:00,6.0,69.0,602.0,0.0,82.0,759.0
2024-02-07 08:00:00+00:00,0.0,104.0,602.0,0.0,195.0,901.0
2024-02-07 09:00:00+00:00,0.0,132.0,603.0,0.0,228.0,963.0
2024-02-07 10:00:00+00:00,0.0,169.0,603.0,0.0,264.0,1036.0
2024-02-07 11:00:00+00:00,0.0,152.0,603.0,0.0,268.0,1023.0
2024-02-07 12:00:00+00:00,0.0,160.0,603.0,0.0,242.0,1005.0
2024-02-07 13:00:00+00:00,17.0,89.0,348.0,0.0,82.0,536.0
2024-02-07 14:00:00+00:00,87.0,57.0,311.0,72.0,0.0,527.0
2024-02-07 15:00:00+00:00,0.0,94.0,570.0,26.0,27.0,717.0
2024-02-07 16:00:00+00:00,0.0,123.0,578.0,5.0,40.0,746.0
2024-02-07 17:00:00+00:00,0.0,152.0,570.0,0.0,40.0,762.0
2024-02-07 18:00:00+00:00,0.0,149.0,592.0,0.0,23.0,764.0
2024-02-07 19:00:00+00:00,0.0,154.0,593.0,0.0,78.0,825.0
2024-02-07 20:00:00+00:00,0.0,111.0,592.0,0.0,79.0,782.0
2024-02-07 21:00:00+00:00,0.0,74.0,568.0,0.0,6.0,648.0
2024-02-07 22:00:00+00:00,1.0,71.0,568.0,0.0,0.0,640.0
2024-02-07 23:00:00+00:00,3.0,2.0,592.0,0.0,0.0,597.0
2024-02-08 00:00:00+00:00,53.0,0.0,574.0,0.0,0.0,627.0
2024-02-08 01:00:00+00:00,0.0,7.0,597.0,0.0,15.0,619.0
2024-02-08 02:00:00+00:00,0.0,38.0,603.0,0.0,74.0,715.0
2024-02-08 03:00:00+00:00,4.0,3.0,602.0,0.0,0.0,609.0
2024-02-08 04:00:00+00:00,1.0,16.0,569.0,0.0,10.0,596.0
2024-02-08 05:00:00+00:00,10.0,54.0,568.0,11.0,64.0,707.0
2024-02-08 06:00:00+00:00,0.0,78.0,573.0,0.0,99.0,750.0
2024-02-08 07:00:00+00:00,0.0,134.0,588.0,0.0,217.0,939.0
2024-02-08 08:00:00+00:00,0.0,249.0,456.0,0.0,384.0,1089.0
2024-02-08 09:00:00+00:00,0.0,324.0,436.0,0.0,458.0,1218.0
2024-02-08 10:00:00+00:00,0.0,489.0,364.0,0.0,523.0,1376.0
2024-02-08 11:00:00+00:00,0.0,489.0,313.0,0.0,546.0,1348.0
2024-02-08 12:00:00+00:00,0.0,626.0,1.0,0.0,522.0,1149.0
2024-02-08 13:00:00+00:00,0.0,529.0,1.0,0.0,438.0,968.0
2024-02-08 14:00:00+00:00,1.0,261.0,1.0,0.0,198.0,461.0
2024-02-08 15:00:00+00:00,0.0,181.0,553.0,5.0,34.0,773.0
2024-02-08 16:00:00+00:00,79.0,82.0,583.0,103.0,0.0,847.0
2024-02-08 17:00:00+00:00,78.0,43.0,588.0,134.0,0.0,843.0
2024-02-08 18:00:00+00:00,10.0,61.0,593.0,107.0,0.0,771.0
2024-02-08 19:00:00+00:00,6.0,75.0,602.0,72.0,0.0,755.0
2024-02-08 20:00:00+00:00,12.0,49.0,593.0,43.0,0.0,697.0
2024-02-08 21:00:00+00:00,59.0,33.0,588.0,66.0,0.0,746.0
2024-02-08 22:00:00+00:00,69.0,23.0,586.0,44.0,0.0,722.0
2024-02-08 23:00:00+00:00,116.0,0.0,592.0,40.0,0.0,748.0
2024-02-09 00:00:00+00:00,106.0,0.0,574.0,0.0,0.0,680.0
2024-02-09 01:00:00+00:00,105.0,0.0,602.0,0.0,0.0,707.0
2024-02-09 02:00:00+00:00,114.0,0.0,603.0,0.0,0.0,717.0
2024-02-09 03:00:00+00:00,125.0,0.0,602.0,0.0,0.0,727.0
2024-02-09 04:00:00+00:00,128.0,0.0,569.0,36.0,0.0,733.0
2024-02-09 05:00:00+00:00,159.0,0.0,578.0,110.0,0.0,847.0
2024-02-09 06:00:00+00:00,114.0,37.0,593.0,82.0,0.0,826.0
2024-02-09 07:00:00+00:00,0.0,85.0,602.0,0.0,141.0,828.0
2024-02-09 08:00:00+00:00,0.0,176.0,524.0,0.0,331.0,1031.0
2024-02-09 09:00:00+00:00,0.0,203.0,314.0,0.0,407.0,924.0
2024-02-09 10:00:00+00:00,0.0,144.0,593.0,0.0,452.0,1189.0
2024-02-09 11:00:00+00:00,0.0,128.0,593.0,0.0,448.0,1169.0
2024-02-09 12:00:00+00:00,0.0,157.0,593.0,0.0,403.0,1153.0
2024-02-09 13:00:00+00:00,0.0,121.0,593.0,0.0,293.0,1007.0
2024-02-09 14:00:00+00:00,0.0,60.0,593.0,0.0,164.0,817.0
2024-02-09 15:00:00+00:00,0.0,81.0,593.0,58.0,0.0,732.0
2024-02-09 16:00:00+00:00,0.0,65.0,603.0,101.0,0.0,769.0
2024-02-09 17:00:00+00:00,0.0,61.0,603.0,104.0,0.0,768.0
2024-02-09 18:00:00+00:00,1.0,75.0,603.0,58.0,0.0,737.0
2024-02-09 19:00:00+00:00,31.0,54.0,603.0,98.0,0.0,786.0
2024-02-09 20:00:00+00:00,29.0,16.0,593.0,22.0,0.0,660.0
2024-02-09 21:00:00+00:00,109.0,1.0,578.0,77.0,0.0,765.0
2024-02-09 22:00:00+00:00,120.0,0.0,579.0,91.0,0.0,790.0
2024-02-09 23:00:00+00:00,114.0,0.0,602.0,24.0,0.0,740.0
2024-02-10 00:00:00+00:00,128.0,0.0,603.0,1.0,0.0,732.0
2024-02-10 01:00:00+00:00,48.0,0.0,603.0,0.0,152.0,803.0
2024-02-10 02:00:00+00:00,2.0,0.0,603.0,0.0,249.0,854.0
2024-02-10 03:00:00+00:00,10.0,0.0,603.0,0.0,223.0,836.0
2024-02-10 04:00:00+00:00,25.0,0.0,588.0,0.0,162.0,775.0
2024-02-10 05:00:00+00:00,22.0,0.0,588.0,0.0,111.0,721.0
2024-02-10 06:00:00+00:00,8.0,45.0,603.0,0.0,0.0,656.0
2024-02-10 07:00:00+00:00,0.0,84.0,603.0,0.0,53.0,740.0
2024-02-10 08:00:00+00:00,0.0,93.0,603.0,0.0,176.0,872.0
2024-02-10 09:00:00+00:00,0.0,106.0,603.0,0.0,188.0,897.0
2024-02-10 10:00:00+00:00,0.0,101.0,603.0,0.0,230.0,934.0
2024-02-10 11:00:00+00:00,0.0,113.0,603.0,0.0,344.0,1060.0
2024-02-10 12:00:00+00:00,0.0,56.0,603.0,0.0,271.0,930.0
2024-02-10 13:00:00+00:00,0.0,16.0,603.0,0.0,60.0,679.0
2024-02-10 14:00:00+00:00,0.0,17.0,603.0,0.0,19.0,639.0
2024-02-10 15:00:00+00:00,0.0,32.0,600.0,17.0,25.0,674.0
2024-02-10 16:00:00+00:00,2.0,22.0,603.0,67.0,0.0,694.0
2024-02-10 17:00:00+00:00,0.0,43.0,603.0,10.0,67.0,723.0
2024-02-10 18:00:00+00:00,0.0,61.0,603.0,0.0,113.0,777.0
2024-02-10 19:00:00+00:00,0.0,73.0,603.0,0.0,111.0,787.0
2024-02-10 20:00:00+00:00,0.0,43.0,593.0,0.0,71.0,707.0
2024-02-10 21:00:00+00:00,0.0,11.0,588.0,0.0,134.0,733.0
2024-02-10 22:00:00+00:00,0.0,5.0,562.0,0.0,214.0,781.0
2024-02-10 23:00:00+00:00,0.0,4.0,432.0,0.0,273.0,709.0
2024-02-11 00:00:00+00:00,0.0,10.0,484.0,0.0,373.0,867.0
2024-02-11 01:00:00+00:00,0.0,30.0,523.0,0.0,395.0,948.0
2024-02-11 02:00:00+00:00,0.0,55.0,543.0,0.0,434.0,1032.0
2024-02-11 03:00:00+00:00,0.0,142.0,576.0,0.0,506.0,1224.0
2024-02-11 04:00:00+00:00,0.0,110.0,544.0,0.0,470.0,1124.0
2024-02-11 05:00:00+00:00,0.0,88.0,526.0,0.0,455.0,1069.0
2024-02-11 06:00:00+00:00,0.0,71.0,601.0,0.0,430.0,1102.0
2024-02-11 07:00:00+00:00,0.0,89.0,603.0,0.0,406.0,1098.0
2024-02-11 08:00:00+00:00,0.0,102.0,603.0,0.0,377.0,1082.0
2024-02-11 09:00:00+00:00,0.0,146.0,603.0,0.0,435.0,1184.0
2024-02-11 10:00:00+00:00,0.0,135.0,603.0,0.0,432.0,1170.0
2024-02-11 11:00:00+00:00,0.0,145.0,603.0,0.0,436.0,1184.0
2024-02-11 12:00:00+00:00,0.0,118.0,603.0,0.0,410.0,1131.0
2024-02-11 13:00:00+00:00,0.0,73.0,601.0,0.0,356.0,1030.0
2024-02-11 14:00:00+00:00,0.0,103.0,532.0,0.0,213.0,848.0
2024-02-11 15:00:00+00:00,0.0,71.0,601.0,0.0,55.0,727.0
2024-02-11 16:00:00+00:00,0.0,79.0,603.0,0.0,20.0,702.0
2024-02-11 17:00:00+00:00,0.0,144.0,603.0,0.0,83.0,830.0
2024-02-11 18:00:00+00:00,0.0,187.0,603.0,0.0,114.0,904.0
2024-02-11 19:00:00+00:00,0.0,214.0,603.0,0.0,125.0,942.0
2024-02-11 20:00:00+00:00,0.0,171.0,603.0,0.0,55.0,829.0
2024-02-11 21:00:00+00:00,0.0,172.0,593.0,0.0,74.0,839.0
2024-02-11 22:00:00+00:00,0.0,162.0,603.0,0.0,118.0,883.0
2024-02-11 23:00:00+00:00,0.0,199.0,593.0,0.0,343.0,1135.0
2024-02-12 00:00:00+00:00,0.0,173.0,593.0,0.0,388.0,1154.0
2024-02-12 01:00:00+00:00,0.0,221.0,603.0,0.0,426.0,1250.0
2024-02-12 02:00:00+00:00,0.0,213.0,603.0,0.0,428.0,1244.0
2024-02-12 03:00:00+00:00,0.0,173.0,603.0,0.0,371.0,1147.0
2024-02-12 04:00:00+00:00,8.0,131.0,588.0,0.0,231.0,958.0
2024-02-12 05:00:00+00:00,0.0,134.0,603.0,0.0,86.0,823.0
2024-02-12 06:00:00+00:00,0.0,236.0,603.0,0.0,99.0,938.0
2024-02-12 07:00:00+00:00,0.0,285.0,603.0,0.0,143.0,1031.0
2024-02-12 08:00:00+00:00,0.0,312.0,603.0,0.0,260.0,1175.0
2024-02-12 09:00:00+00:00,0.0,313.0,603.0,0.0,291.0,1207.0
2024-02-12 10:00:00+00:00,0.0,326.0,603.0,0.0,402.0,1331.0
2024-02-12 11:00:00+00:00,0.0,310.0,603.0,0.0,405.0,1318.0
2024-02-12 12:00:00+00:00,0.0,280.0,603.0,0.0,360.0,1243.0
2024-02-12 13:00:00+00:00,0.0,205.0,603.0,0.0,271.0,1079.0
2024-02-12 14:00:00+00:00,0.0,181.0,603.0,0.0,139.0,923.0
2024-02-12 15:00:00+00:00,0.0,114.0,603.0,17.0,0.0,734.0
2024-02-12 16:00:00+00:00,0.0,94.0,603.0,79.0,0.0,776.0
2024-02-12 17:00:00+00:00,0.0,102.0,603.0,41.0,0.0,746.0
2024-02-12 18:00:00+00:00,39.0,60.0,603.0,90.0,0.0,792.0
2024-02-12 19:00:00+00:00,39.0,77.0,603.0,63.0,0.0,782.0
2024-02-12 20:00:00+00:00,20.0,22.0,602.0,23.0,0.0,667.0
2024-02-12 21:00:00+00:00,93.0,0.0,588.0,57.0,0.0,738.0
2024-02-12 22:00:00+00:00,147.0,0.0,590.0,104.0,0.0,841.0
2024-02-12 23:00:00+00:00,226.0,0.0,602.0,124.0,0.0,952.0
2024-02-13 00:00:00+00:00,271.0,0.0,603.0,117.0,0.0,991.0
2024-02-13 01:00:00+00:00,287.0,0.0,603.0,106.0,0.0,996.0
2024-02-13 02:00:00+00:00,324.0,0.0,603.0,106.0,0.0,1033.0
2024-02-13 03:00:00+00:00,374.0,0.0,603.0,139.0,0.0,1116.0
2024-02-13 04:00:00+00:00,385.0,0.0,596.0,191.0,0.0,1172.0
2024-02-13 05:00:00+00:00,335.0,0.0,602.0,259.0,0.0,1196.0
2024-02-13 06:00:00+00:00,267.0,4.0,603.0,242.0,0.0,1116.0
2024-02-13 07:00:00+00:00,112.0,31.0,603.0,180.0,0.0,926.0
2024-02-13 08:00:00+00:00,21.0,63.0,603.0,115.0,0.0,802.0
2024-02-13 09:00:00+00:00,71.0,60.0,603.0,92.0,0.0,826.0
2024-02-13 10:00:00+00:00,67.0,42.0,603.0,61.0,0.0,773.0
2024-02-13 11:00:00+00:00,182.0,1.0,603.0,114.0,0.0,900.0
2024-02-13 12:00:00+00:00,223.0,0.0,603.0,133.0,0.0,959.0
2024-02-13 13:00:00+00:00,299.0,0.0,602.0,188.0,0.0,1089.0
2024-02-13 14:00:00+00:00,343.0,0.0,573.0,275.0,0.0,1191.0
2024-02-13 15:00:00+00:00,105.0,11.0,602.0,242.0,0.0,960.0
2024-02-13 16:00:00+00:00,38.0,38.0,603.0,229.0,0.0,908.0
2024-02-13 17:00:00+00:00,37.0,42.0,603.0,203.0,0.0,885.0
2024-02-13 18:00:00+00:00,58.0,48.0,603.0,180.0,0.0,889.0
2024-02-13 19:00:00+00:00,40.0,49.0,603.0,143.0,0.0,835.0
2024-02-13 20:00:00+00:00,98.0,40.0,602.0,158.0,0.0,898.0
2024-02-13 21:00:00+00:00,194.0,8.0,588.0,177.0,0.0,967.0
2024-02-13 22:00:00+00:00,203.0,0.0,588.0,144.0,0.0,935.0
2024-02-13 23:00:00+00:00,166.0,3.0,593.0,44.0,0.0,806.0
2024-02-14 00:00:00+00:00,161.0,21.0,593.0,0.0,0.0,775.0
2024-02-14 01:00:00+00:00,197.0,11.0,603.0,9.0,0.0,820.0
2024-02-14 02:00:00+00:00,123.0,44.0,603.0,0.0,0.0,770.0
2024-02-14 03:00:00+00:00,101.0,55.0,602.0,0.0,0.0,758.0
2024-02-14 04:00:00+00:00,39.0,104.0,580.0,0.0,40.0,763.0
2024-02-14 05:00:00+00:00,101.0,100.0,597.0,76.0,0.0,874.0
2024-02-14 06:00:00+00:00,5.0,136.0,603.0,42.0,15.0,801.0
2024-02-14 07:00:00+00:00,0.0,201.0,603.0,0.0,143.0,947.0
2024-02-14 08:00:00+00:00,0.0,264.0,601.0,0.0,192.0,1057.0
2024-02-14 09:00:00+00:00,0.0,341.0,436.0,0.0,278.0,1055.0
2024-02-14 10:00:00+00:00,0.0,473.0,314.0,0.0,335.0,1122.0
2024-02-14 11:00:00+00:00,0.0,441.0,224.0,0.0,302.0,967.0
2024-02-14 12:00:00+00:00,0.0,456.0,232.0,0.0,326.0,1014.0
2024-02-14 13:00:00+00:00,0.0,264.0,564.0,0.0,271.0,1099.0
2024-02-14 14:00:00+00:00,0.0,209.0,587.0,0.0,139.0,935.0
2024-02-14 15:00:00+00:00,0.0,228.0,603.0,0.0,119.0,950.0
2024-02-14 16:00:00+00:00,0.0,220.0,603.0,0.0,75.0,898.0
2024-02-14 17:00:00+00:00,0.0,210.0,603.0,0.0,101.0,914.0
2024-02-14 18:00:00+00:00,0.0,208.0,603.0,0.0,114.0,925.0
2024-02-14 19:00:00+00:00,0.0,195.0,603.0,0.0,61.0,859.0
2024-02-14 20:00:00+00:00,0.0,181.0,602.0,0.0,93.0,876.0
2024-02-14 21:00:00+00:00,13.0,144.0,586.0,0.0,67.0,810.0
2024-02-14 22:00:00+00:00,16.0,158.0,180.0,0.0,93.0,447.0
2024-02-14 23:00:00+00:00,0.0,194.0,599.0,0.0,190.0,983.0
2024-02-15 00:00:00+00:00,0.0,175.0,603.0,0.0,243.0,1021.0
2024-02-15 01:00:00+00:00,0.0,194.0,603.0,0.0,265.0,1062.0
2024-02-15 02:00:00+00:00,0.0,219.0,603.0,0.0,274.0,1096.0
2024-02-15 03:00:00+00:00,0.0,192.0,602.0,0.0,207.0,1001.0
2024-02-15 04:00:00+00:00,27.0,104.0,588.0,0.0,94.0,813.0
2024-02-15 05:00:00+00:00,0.0,172.0,602.0,0.0,63.0,837.0
2024-02-15 06:00:00+00:00,0.0,203.0,602.0,0.0,136.0,941.0
2024-02-15 07:00:00+00:00,0.0,210.0,603.0,0.0,158.0,971.0
2024-02-15 08:00:00+00:00,0.0,262.0,603.0,0.0,226.0,1091.0
2024-02-15 09:00:00+00:00,0.0,249.0,603.0,0.0,334.0,1186.0
2024-02-15 10:00:00+00:00,0.0,242.0,601.0,0.0,419.0,1262.0
2024-02-15 11:00:00+00:00,0.0,243.0,531.0,0.0,446.0,1220.0
2024-02-15 12:00:00+00:00,0.0,223.0,593.0,0.0,387.0,1203.0
2024-02-15 13:00:00+00:00,0.0,175.0,603.0,0.0,259.0,1037.0
2024-02-15 14:00:00+00:00,0.0,139.0,603.0,0.0,154.0,896.0
2024-02-15 15:00:00+00:00,0.0,178.0,603.0,0.0,111.0,892.0
2024-02-15 16:00:00+00:00,0.0,183.0,603.0,10.0,63.0,859.0
2024-02-15 17:00:00+00:00,0.0,174.0,603.0,34.0,0.0,811.0
2024-02-15 18:00:00+00:00,0.0,209.0,603.0,3.0,26.0,841.0
2024-02-15 19:00:00+00:00,0.0,188.0,603.0,30.0,0.0,821.0
2024-02-15 20:00:00+00:00,0.0,178.0,603.0,11.0,0.0,792.0
2024-02-15 21:00:00+00:00,0.0,159.0,603.0,6.0,0.0,768.0
2024-02-15 22:00:00+00:00,0.0,150.0,603.0,0.0,0.0,753.0
2024-02-15 23:00:00+00:00,0.0,141.0,603.0,0.0,73.0,817.0
2024-02-16 00:00:00+00:00,0.0,152.0,603.0,0.0,220.0,975.0
2024-02-16 01:00:00+00:00,0.0,166.0,603.0,0.0,283.0,1052.0
2024-02-16 02:00:00+00:00,0.0,128.0,603.0,0.0,245.0,976.0
2024-02-16 03:00:00+00:00,0.0,80.0,603.0,0.0,216.0,899.0
2024-02-16 04:00:00+00:00,62.0,22.0,603.0,0.0,0.0,687.0
2024-02-16 05:00:00+00:00,117.0,59.0,602.0,97.0,0.0,875.0
2024-02-16 06:00:00+00:00,7.0,95.0,593.0,44.0,0.0,739.0
2024-02-16 07:00:00+00:00,0.0,229.0,602.0,0.0,89.0,920.0
2024-02-16 08:00:00+00:00,0.0,189.0,602.0,0.0,87.0,878.0
2024-02-16 09:00:00+00:00,0.0,223.0,603.0,0.0,211.0,1037.0
2024-02-16 10:00:00+00:00,0.0,217.0,603.0,0.0,279.0,1099.0
2024-02-16 11:00:00+00:00,0.0,179.0,603.0,0.0,220.0,1002.0
2024-02-16 12:00:00+00:00,0.0,170.0,603.0,0.0,189.0,962.0
2024-02-16 13:00:00+00:00,0.0,81.0,603.0,0.0,0.0,684.0
2024-02-16 14:00:00+00:00,41.0,20.0,603.0,35.0,0.0,699.0
2024-02-16 15:00:00+00:00,132.0,49.0,603.0,176.0,0.0,960.0
2024-02-16 16:00:00+00:00,61.0,63.0,603.0,193.0,0.0,920.0
2024-02-16 17:00:00+00:00,42.0,59.0,603.0,194.0,0.0,898.0
2024-02-16 18:00:00+00:00,44.0,64.0,603.0,174.0,0.0,885.0
2024-02-16 19:00:00+00:00,106.0,53.0,603.0,196.0,0.0,958.0
2024-02-16 20:00:00+00:00,179.0,39.0,603.0,176.0,0.0,997.0
2024-02-16 21:00:00+00:00,286.0,2.0,603.0,186.0,0.0,1077.0
2024-02-16 22:00:00+00:00,208.0,0.0,603.0,152.0,0.0,963.0
2024-02-16 23:00:00+00:00,105.0,0.0,603.0,32.0,0.0,740.0
2024-02-17 00:00:00+00:00,91.0,0.0,603.0,0.0,0.0,694.0
2024-02-17 01:00:00+00:00,102.0,0.0,603.0,0.0,0.0,705.0
2024-02-17 02:00:00+00:00,114.0,0.0,602.0,0.0,5.0,721.0
2024-02-17 03:00:00+00:00,127.0,0.0,603.0,0.0,0.0,730.0
2024-02-17 04:00:00+00:00,122.0,0.0,603.0,0.0,0.0,725.0
2024-02-17 05:00:00+00:00,133.0,0.0,602.0,0.0,0.0,735.0
2024-02-17 06:00:00+00:00,19.0,68.0,602.0,0.0,64.0,753.0
2024-02-17 07:00:00+00:00,0.0,193.0,603.0,0.0,157.0,953.0
2024-02-17 08:00:00+00:00,0.0,191.0,603.0,0.0,175.0,969.0
2024-02-17 09:00:00+00:00,0.0,245.0,603.0,0.0,207.0,1055.0
2024-02-17 10:00:00+00:00,0.0,260.0,603.0,0.0,288.0,1151.0
2024-02-17 11:00:00+00:00,0.0,265.0,603.0,0.0,327.0,1195.0
2024-02-17 12:00:00+00:00,0.0,272.0,603.0,0.0,341.0,1216.0
2024-02-17 13:00:00+00:00,0.0,141.0,603.0,0.0,213.0,957.0
2024-02-17 14:00:00+00:00,84.0,18.0,603.0,0.0,0.0,705.0
2024-02-17 15:00:00+00:00,219.0,10.0,603.0,137.0,0.0,969.0
2024-02-17 16:00:00+00:00,214.0,0.0,602.0,228.0,0.0,1044.0
2024-02-17 17:00:00+00:00,139.0,1.0,591.0,200.0,0.0,931.0
2024-02-17 18:00:00+00:00,98.0,12.0,603.0,176.0,0.0,889.0
2024-02-17 19:00:00+00:00,163.0,11.0,602.0,192.0,0.0,968.0
2024-02-17 20:00:00+00:00,264.0,0.0,593.0,226.0,0.0,1083.0
2024-02-17 21:00:00+00:00,264.0,0.0,588.0,205.0,0.0,1057.0
2024-02-17 22:00:00+00:00,244.0,0.0,588.0,157.0,0.0,989.0
2024-02-17 23:00:00+00:00,266.0,0.0,602.0,127.0,0.0,995.0
2024-02-18 00:00:00+00:00,259.0,0.0,603.0,87.0,0.0,949.0
2024-02-18 01:00:00+00:00,237.0,0.0,603.0,52.0,0.0,892.0
2024-02-18 02:00:00+00:00,252.0,0.0,603.0,56.0,0.0,911.0
2024-02-18 03:00:00+00:00,255.0,0.0,603.0,59.0,0.0,917.0
2024-02-18 04:00:00+00:00,272.0,0.0,602.0,70.0,0.0,944.0
2024-02-18 05:00:00+00:00,199.0,0.0,603.0,18.0,0.0,820.0
2024-02-18 06:00:00+00:00,114.0,0.0,602.0,0.0,147.0,863.0
2024-02-18 07:00:00+00:00,0.0,40.0,603.0,0.0,238.0,881.0
2024-02-18 08:00:00+00:00,0.0,62.0,603.0,0.0,188.0,853.0
2024-02-18 09:00:00+00:00,0.0,101.0,603.0,0.0,172.0,876.0
2024-02-18 10:00:00+00:00,0.0,308.0,100.0,0.0,230.0,638.0
2024-02-18 11:00:00+00:00,0.0,338.0,1.0,0.0,289.0,628.0
2024-02-18 12:00:00+00:00,0.0,228.0,1.0,0.0,225.0,454.0
2024-02-18 13:00:00+00:00,70.0,82.0,1.0,0.0,90.0,243.0
2024-02-18 14:00:00+00:00,134.0,7.0,567.0,0.0,0.0,708.0
2024-02-18 15:00:00+00:00,330.0,0.0,603.0,127.0,0.0,1060.0
2024-02-18 16:00:00+00:00,349.0,0.0,601.0,251.0,0.0,1201.0
2024-02-18 17:00:00+00:00,295.0,0.0,596.0,228.0,0.0,1119.0
2024-02-18 18:00:00+00:00,249.0,7.0,603.0,183.0,0.0,1042.0
2024-02-18 19:00:00+00:00,226.0,18.0,603.0,173.0,0.0,1020.0
2024-02-18 20:00:00+00:00,285.0,1.0,603.0,169.0,0.0,1058.0
2024-02-18 21:00:00+00:00,277.0,0.0,603.0,126.0,0.0,1006.0
2024-02-18 22:00:00+00:00,196.0,0.0,603.0,70.0,0.0,869.0
2024-02-18 23:00:00+00:00,233.0,0.0,595.0,71.0,0.0,899.0
2024-02-19 00:00:00+00:00,179.0,0.0,601.0,14.0,0.0,794.0
2024-02-19 01:00:00+00:00,159.0,0.0,603.0,0.0,30.0,792.0
2024-02-19 02:00:00+00:00,165.0,0.0,603.0,0.0,65.0,833.0
2024-02-19 03:00:00+00:00,195.0,0.0,603.0,0.0,29.0,827.0
2024-02-19 04:00:00+00:00,254.0,0.0,602.0,50.0,0.0,906.0
2024-02-19 05:00:00+00:00,230.0,0.0,603.0,137.0,0.0,970.0
2024-02-19 06:00:00+00:00,148.0,20.0,602.0,156.0,0.0,926.0
2024-02-19 07:00:00+00:00,17.0,43.0,603.0,98.0,0.0,761.0
2024-02-19 08:00:00+00:00,6.0,2.0,603.0,72.0,0.0,683.0
2024-02-19 09:00:00+00:00,0.0,15.0,603.0,0.0,61.0,679.0
2024-02-19 10:00:00+00:00,0.0,13.0,603.0,0.0,36.0,652.0
2024-02-19 11:00:00+00:00,58.0,2.0,603.0,15.0,0.0,678.0
2024-02-19 12:00:00+00:00,54.0,15.0,603.0,7.0,0.0,679.0
2024-02-19 13:00:00+00:00,192.0,0.0,603.0,116.0,0.0,911.0
2024-02-19 14:00:00+00:00,203.0,0.0,603.0,158.0,0.0,964.0
2024-02-19 15:00:00+00:00,152.0,5.0,603.0,226.0,0.0,986.0
2024-02-19 16:00:00+00:00,64.0,33.0,603.0,223.0,0.0,923.0
2024-02-19 17:00:00+00:00,47.0,37.0,603.0,214.0,0.0,901.0
2024-02-19 18:00:00+00:00,95.0,25.0,603.0,228.0,0.0,951.0
2024-02-19 19:00:00+00:00,215.0,1.0,603.0,267.0,0.0,1086.0
2024-02-19 20:00:00+00:00,211.0,0.0,603.0,235.0,0.0,1049.0
2024-02-19 21:00:00+00:00,229.0,0.0,603.0,200.0,0.0,1032.0
2024-02-19 22:00:00+00:00,213.0,0.0,603.0,176.0,0.0,992.0
2024-02-19 23:00:00+00:00,268.0,0.0,598.0,145.0,0.0,1011.0
2024-02-20 00:00:00+00:00,303.0,0.0,593.0,124.0,0.0,1020.0
2024-02-20 01:00:00+00:00,309.0,0.0,602.0,88.0,0.0,999.0
2024-02-20 02:00:00+00:00,303.0,0.0,603.0,74.0,0.0,980.0
2024-02-20 03:00:00+00:00,324.0,0.0,602.0,94.0,0.0,1020.0
2024-02-20 04:00:00+00:00,346.0,0.0,588.0,153.0,0.0,1087.0
2024-02-20 05:00:00+00:00,297.0,0.0,588.0,237.0,0.0,1122.0
2024-02-20 06:00:00+00:00,197.0,12.0,602.0,231.0,0.0,1042.0
2024-02-20 07:00:00+00:00,171.0,3.0,603.0,232.0,0.0,1009.0
2024-02-20 08:00:00+00:00,291.0,0.0,486.0,289.0,0.0,1066.0
2024-02-20 09:00:00+00:00,308.0,0.0,402.0,268.0,0.0,978.0
2024-02-20 10:00:00+00:00,277.0,0.0,409.0,192.0,0.0,878.0
2024-02-20 11:00:00+00:00,262.0,0.0,590.0,139.0,0.0,991.0
2024-02-20 12:00:00+00:00,310.0,0.0,555.0,178.0,0.0,1043.0
2024-02-20 13:00:00+00:00,285.0,0.0,597.0,176.0,0.0,1058.0
2024-02-20 14:00:00+00:00,266.0,0.0,603.0,242.0,0.0,1111.0
2024-02-20 15:00:00+00:00,190.0,1.0,603.0,320.0,0.0,1114.0
2024-02-20 16:00:00+00:00,174.0,0.0,603.0,339.0,0.0,1116.0
2024-02-20 17:00:00+00:00,165.0,0.0,603.0,326.0,0.0,1094.0
2024-02-20 18:00:00+00:00,174.0,0.0,603.0,304.0,0.0,1081.0
2024-02-20 19:00:00+00:00,235.0,0.0,603.0,314.0,0.0,1152.0
