,PT,FR,sum
2024-06-05 18:00:00+00:00,0.0,10.5,10.5
2024-06-05 19:00:00+00:00,5.0,942.75,944.0
2024-06-05 20:00:00+00:00,0.0,1173.0,1173.0
2024-06-05 21:00:00+00:00,0.0,1276.75,1276.75
2024-06-05 22:00:00+00:00,0.0,1431.0,1431.0
2024-06-05 23:00:00+00:00,0.0,1335.75,1335.75
2024-06-06 00:00:00+00:00,0.0,1341.5,1341.5
2024-06-06 01:00:00+00:00,0.0,1402.25,1402.25
2024-06-06 02:00:00+00:00,0.0,1433.0,1433.0
2024-06-06 03:00:00+00:00,0.0,1445.0,1445.0
2024-06-06 04:00:00+00:00,0.0,1457.5,1457.5
2024-06-06 05:00:00+00:00,0.0,1399.75,1399.75
2024-06-06 06:00:00+00:00,0.0,1461.0,1461.0
2024-06-06 07:00:00+00:00,0.0,1292.5,1292.5
2024-06-06 08:00:00+00:00,0.0,1370.5,1370.5
2024-06-06 09:00:00+00:00,0.0,1414.25,1414.25
2024-06-06 10:00:00+00:00,0.0,1424.0,1424.0
2024-06-06 11:00:00+00:00,0.0,1356.5,1356.5
2024-06-06 12:00:00+00:00,0.0,1165.25,1165.25
2024-06-06 13:00:00+00:00,0.0,1422.75,1422.75
2024-06-06 14:00:00+00:00,0.0,1503.75,1503.75
2024-06-06 15:00:00+00:00,0.0,1446.75,1446.75
2024-06-06 16:00:00+00:00,0.0,1107.75,1107.75
2024-06-06 17:00:00+00:00,0.0,1302.25,1302.25
2024-06-06 18:00:00+00:00,0.0,1465.25,1465.25
2024-06-06 19:00:00+00:00,0.0,1418.0,1418.0
2024-06-06 20:00:00+00:00,0.0,1435.0,1435.0
2024-06-06 21:00:00+00:00,0.0,1376.25,1376.25
2024-06-06 22:00:00+00:00,0.0,1503.25,1503.25
2024-06-06 23:00:00+00:00,0.0,1347.75,1347.75
2024-06-07 00:00:00+00:00,0.0,1531.5,1531.5
2024-06-07 01:00:00+00:00,0.0,1581.5,1581.5
2024-06-07 02:00:00+00:00,0.0,1437.0,1437.0
2024-06-07 03:00:00+00:00,0.0,1335.0,1335.0
2024-06-07 04:00:00+00:00,0.0,1427.0,1427.0
2024-06-07 05:00:00+00:00,99.0,1458.75,1483.5
2024-06-07 06:00:00+00:00,29.0,1279.75,1287.0
2024-06-07 07:00:00+00:00,0.0,1406.75,1406.75
2024-06-07 08:00:00+00:00,0.0,1444.25,1444.25
2024-06-07 09:00:00+00:00,0.0,1667.25,1667.25
2024-06-07 10:00:00+00:00,0.0,1434.0,1434.0
2024-06-07 11:00:00+00:00,0.0,1407.0,1407.0
2024-06-07 12:00:00+00:00,0.0,1463.25,1463.25
2024-06-07 13:00:00+00:00,0.0,1294.5,1294.5
2024-06-07 14:00:00+00:00,0.0,1564.5,1564.5
2024-06-07 15:00:00+00:00,0.0,1526.75,1526.75
2024-06-07 16:00:00+00:00,0.0,1471.75,1471.75
2024-06-07 17:00:00+00:00,0.0,1389.25,1389.25
2024-06-07 18:00:00+00:00,0.0,1416.25,1416.25
2024-06-07 19:00:00+00:00,0.0,1478.5,1478.5
2024-06-07 20:00:00+00:00,0.0,1315.0,1315.0
2024-06-07 21:00:00+00:00,0.0,1102.5,1102.5
2024-06-07 22:00:00+00:00,0.0,1334.75,1334.75
2024-06-07 23:00:00+00:00,0.0,1409.75,1409.75
2024-06-08 00:00:00+00:00,0.0,1438.75,1438.75
2024-06-08 01:00:00+00:00,0.0,1478.25,1478.25
2024-06-08 02:00:00+00:00,0.0,1492.25,1492.25
2024-06-08 03:00:00+00:00,0.0,1426.0,1426.0
2024-06-08 04:00:00+00:00,0.0,1449.75,1449.75
2024-06-08 05:00:00+00:00,0.0,1311.5,1311.5
2024-06-08 06:00:00+00:00,0.0,1401.5,1401.5
2024-06-08 07:00:00+00:00,0.0,1522.25,1522.25
2024-06-08 08:00:00+00:00,0.0,1628.75,1628.75
2024-06-08 09:00:00+00:00,0.0,1483.0,1483.0
2024-06-08 10:00:00+00:00,0.0,1516.5,1516.5
2024-06-08 11:00:00+00:00,0.0,1466.0,1466.0
2024-06-08 12:00:00+00:00,0.0,1359.25,1359.25
2024-06-08 13:00:00+00:00,0.0,1300.0,1300.0
2024-06-08 14:00:00+00:00,0.0,1041.5,1041.5
2024-06-08 15:00:00+00:00,0.0,1062.0,1062.0
2024-06-08 16:00:00+00:00,0.0,812.0,812.0
2024-06-08 17:00:00+00:00,0.0,202.0,202.0
2024-06-08 18:00:00+00:00,0.0,979.5,979.5
2024-06-08 19:00:00+00:00,0.0,552.0,552.0
2024-06-08 20:00:00+00:00,0.0,337.5,337.5
2024-06-08 21:00:00+00:00,0.0,157.25,157.25
2024-06-08 22:00:00+00:00,0.0,0.0,0.0
2024-06-08 23:00:00+00:00,0.0,27.25,27.25
2024-06-09 00:00:00+00:00,0.0,394.5,394.5
2024-06-09 01:00:00+00:00,0.0,1194.0,1194.0
2024-06-09 02:00:00+00:00,0.0,1451.75,1451.75
2024-06-09 03:00:00+00:00,0.0,1373.0,1373.0
2024-06-09 04:00:00+00:00,0.0,1478.0,1478.0
2024-06-09 05:00:00+00:00,0.0,1560.75,1560.75
2024-06-09 06:00:00+00:00,0.0,695.5,695.5
2024-06-09 07:00:00+00:00,0.0,1172.5,1172.5
2024-06-09 08:00:00+00:00,0.0,1160.75,1160.75
2024-06-09 09:00:00+00:00,0.0,1399.25,1399.25
2024-06-09 10:00:00+00:00,0.0,1143.5,1143.5
2024-06-09 11:00:00+00:00,0.0,1521.75,1521.75
2024-06-09 12:00:00+00:00,0.0,1282.75,1282.75
2024-06-09 13:00:00+00:00,0.0,1201.25,1201.25
2024-06-09 14:00:00+00:00,0.0,1421.75,1421.75
2024-06-09 15:00:00+00:00,0.0,334.25,334.25
2024-06-09 16:00:00+00:00,0.0,0.0,0.0
2024-06-09 17:00:00+00:00,0.0,0.0,0.0
2024-06-09 18:00:00+00:00,0.0,68.25,68.25
2024-06-09 19:00:00+00:00,0.0,904.25,904.25
2024-06-09 20:00:00+00:00,0.0,579.5,579.5
2024-06-09 21:00:00+00:00,0.0,118.5,118.5
2024-06-09 22:00:00+00:00,0.0,401.75,401.75
2024-06-09 23:00:00+00:00,0.0,1258.75,1258.75
2024-06-10 00:00:00+00:00,0.0,1269.0,1269.0
2024-06-10 01:00:00+00:00,0.0,1312.25,1312.25
2024-06-10 02:00:00+00:00,0.0,1402.5,1402.5
2024-06-10 03:00:00+00:00,0.0,1433.25,1433.25
2024-06-10 04:00:00+00:00,0.0,1496.75,1496.75
2024-06-10 05:00:00+00:00,0.0,1497.25,1497.25
2024-06-10 06:00:00+00:00,0.0,1386.5,1386.5
2024-06-10 07:00:00+00:00,0.0,1625.0,1625.0
2024-06-10 08:00:00+00:00,0.0,1522.25,1522.25
2024-06-10 09:00:00+00:00,0.0,1416.0,1416.0
2024-06-10 10:00:00+00:00,0.0,1282.75,1282.75
2024-06-10 11:00:00+00:00,0.0,1447.25,1447.25
2024-06-10 12:00:00+00:00,0.0,1459.0,1459.0
2024-06-10 13:00:00+00:00,0.0,1397.5,1397.5
2024-06-10 14:00:00+00:00,0.0,1149.75,1149.75
2024-06-10 15:00:00+00:00,0.0,1342.5,1342.5
2024-06-10 16:00:00+00:00,0.0,1480.5,1480.5
2024-06-10 17:00:00+00:00,0.0,1287.75,1287.75
2024-06-10 18:00:00+00:00,0.0,1422.75,1422.75
2024-06-10 19:00:00+00:00,0.0,1425.75,1425.75
2024-06-10 20:00:00+00:00,0.0,1394.5,1394.5
2024-06-10 21:00:00+00:00,0.0,1477.0,1477.0
2024-06-10 22:00:00+00:00,0.0,1434.25,1434.25
2024-06-10 23:00:00+00:00,0.0,1425.0,1425.0
2024-06-11 00:00:00+00:00,0.0,1404.25,1404.25
2024-06-11 01:00:00+00:00,0.0,1401.25,1401.25
2024-06-11 02:00:00+00:00,0.0,1461.75,1461.75
2024-06-11 03:00:00+00:00,0.0,1461.75,1461.75
2024-06-11 04:00:00+00:00,0.0,1438.75,1438.75
2024-06-11 05:00:00+00:00,0.0,922.5,922.5
2024-06-11 06:00:00+00:00,0.0,857.75,857.75
2024-06-11 07:00:00+00:00,0.0,921.0,921.0
2024-06-11 08:00:00+00:00,0.0,1396.0,1396.0
2024-06-11 09:00:00+00:00,0.0,1415.25,1415.25
2024-06-11 10:00:00+00:00,0.0,1431.0,1431.0
2024-06-11 11:00:00+00:00,0.0,1439.5,1439.5
2024-06-11 12:00:00+00:00,0.0,1428.25,1428.25
2024-06-11 13:00:00+00:00,0.0,1343.0,1343.0
2024-06-11 14:00:00+00:00,0.0,1231.75,1231.75
2024-06-11 15:00:00+00:00,0.0,703.0,703.0
2024-06-11 16:00:00+00:00,0.0,178.75,178.75
2024-06-11 17:00:00+00:00,0.0,0.0,0.0
2024-06-11 18:00:00+00:00,0.0,1139.75,1139.75
2024-06-11 19:00:00+00:00,0.0,1515.25,1515.25
2024-06-11 20:00:00+00:00,0.0,1433.5,1433.5
2024-06-11 21:00:00+00:00,0.0,1426.5,1426.5
2024-06-11 22:00:00+00:00,0.0,1417.0,1417.0
2024-06-11 23:00:00+00:00,0.0,1333.75,1333.75
2024-06-12 00:00:00+00:00,0.0,1396.5,1396.5
2024-06-12 01:00:00+00:00,0.0,1419.75,1419.75
2024-06-12 02:00:00+00:00,0.0,1474.75,1474.75
2024-06-12 03:00:00+00:00,0.0,1368.0,1368.0
2024-06-12 04:00:00+00:00,0.0,1388.25,1388.25
2024-06-12 05:00:00+00:00,0.0,1472.25,1472.25
2024-06-12 06:00:00+00:00,0.0,1364.75,1364.75
2024-06-12 07:00:00+00:00,0.0,1368.75,1368.75
2024-06-12 08:00:00+00:00,0.0,1052.0,1052.0
2024-06-12 09:00:00+00:00,0.0,1328.5,1328.5
2024-06-12 10:00:00+00:00,0.0,1000.5,1000.5
2024-06-12 11:00:00+00:00,0.0,1108.5,1108.5
2024-06-12 12:00:00+00:00,0.0,1277.25,1277.25
2024-06-12 13:00:00+00:00,0.0,363.25,363.25
2024-06-12 14:00:00+00:00,0.0,30.0,30.0
2024-06-12 15:00:00+00:00,0.0,262.0,262.0
2024-06-12 16:00:00+00:00,0.0,139.25,139.25
2024-06-12 17:00:00+00:00,0.0,60.25,60.25
2024-06-12 18:00:00+00:00,0.0,680.75,680.75
2024-06-12 19:00:00+00:00,0.0,1304.75,1304.75
2024-06-12 20:00:00+00:00,0.0,1319.25,1319.25
2024-06-12 21:00:00+00:00,0.0,1367.75,1367.75
2024-06-12 22:00:00+00:00,0.0,1422.75,1422.75
2024-06-12 23:00:00+00:00,0.0,1406.75,1406.75
2024-06-13 00:00:00+00:00,0.0,1382.0,1382.0
2024-06-13 01:00:00+00:00,0.0,1411.25,1411.25
2024-06-13 02:00:00+00:00,0.0,1448.75,1448.75
2024-06-13 03:00:00+00:00,0.0,1375.5,1375.5
2024-06-13 04:00:00+00:00,0.0,1435.25,1435.25
2024-06-13 05:00:00+00:00,0.0,1373.0,1373.0
2024-06-13 06:00:00+00:00,0.0,1182.5,1182.5
2024-06-13 07:00:00+00:00,0.0,976.25,976.25
2024-06-13 08:00:00+00:00,0.0,1218.75,1218.75
2024-06-13 09:00:00+00:00,0.0,1405.0,1405.0
2024-06-13 10:00:00+00:00,0.0,1444.75,1444.75
2024-06-13 11:00:00+00:00,0.0,1404.25,1404.25
2024-06-13 12:00:00+00:00,0.0,1425.25,1425.25
2024-06-13 13:00:00+00:00,0.0,1422.0,1422.0
2024-06-13 14:00:00+00:00,0.0,1320.0,1320.0
2024-06-13 15:00:00+00:00,0.0,323.75,323.75
2024-06-13 16:00:00+00:00,0.0,825.0,825.0
2024-06-13 17:00:00+00:00,0.0,504.75,504.75
2024-06-13 18:00:00+00:00,0.0,895.5,895.5
2024-06-13 19:00:00+00:00,0.0,1446.5,1446.5
2024-06-13 20:00:00+00:00,0.0,1401.25,1401.25
2024-06-13 21:00:00+00:00,0.0,1443.0,1443.0
2024-06-13 22:00:00+00:00,0.0,1496.0,1496.0
2024-06-13 23:00:00+00:00,0.0,1392.0,1392.0
2024-06-14 00:00:00+00:00,0.0,1342.25,1342.25
2024-06-14 01:00:00+00:00,0.0,1320.75,1320.75
2024-06-14 02:00:00+00:00,0.0,1376.75,1376.75
2024-06-14 03:00:00+00:00,0.0,1305.5,1305.5
2024-06-14 04:00:00+00:00,0.0,1418.0,1418.0
2024-06-14 05:00:00+00:00,0.0,1292.5,1292.5
2024-06-14 06:00:00+00:00,0.0,915.0,915.0
2024-06-14 07:00:00+00:00,0.0,370.5,370.5
2024-06-14 08:00:00+00:00,0.0,345.0,345.0
2024-06-14 09:00:00+00:00,0.0,296.5,296.5
2024-06-14 10:00:00+00:00,0.0,51.0,51.0
2024-06-14 11:00:00+00:00,0.0,0.0,0.0
2024-06-14 12:00:00+00:00,0.0,0.0,0.0
2024-06-14 13:00:00+00:00,0.0,252.0,252.0
2024-06-14 14:00:00+00:00,0.0,0.0,0.0
2024-06-14 15:00:00+00:00,0.0,151.5,151.5
2024-06-14 16:00:00+00:00,0.0,82.0,82.0
2024-06-14 17:00:00+00:00,0.0,358.0,358.0
2024-06-14 18:00:00+00:00,0.0,1731.5,1731.5
2024-06-14 19:00:00+00:00,0.0,1940.0,1940.0
2024-06-14 20:00:00+00:00,0.0,1946.75,1946.75
2024-06-14 21:00:00+00:00,0.0,2028.5,2028.5
2024-06-14 22:00:00+00:00,0.0,2123.75,2123.75
2024-06-14 23:00:00+00:00,0.0,2191.0,2191.0
2024-06-15 00:00:00+00:00,0.0,2239.25,2239.25
2024-06-15 01:00:00+00:00,0.0,2198.25,2198.25
2024-06-15 02:00:00+00:00,0.0,2047.5,2047.5
2024-06-15 03:00:00+00:00,0.0,2141.75,2141.75
2024-06-15 04:00:00+00:00,0.0,2144.75,2144.75
2024-06-15 05:00:00+00:00,0.0,2209.0,2209.0
2024-06-15 06:00:00+00:00,0.0,2241.0,2241.0
2024-06-15 07:00:00+00:00,0.0,2104.5,2104.5
2024-06-15 08:00:00+00:00,0.0,2384.0,2384.0
2024-06-15 09:00:00+00:00,0.0,2395.25,2395.25
2024-06-15 10:00:00+00:00,0.0,2363.75,2363.75
2024-06-15 11:00:00+00:00,0.0,2354.5,2354.5
2024-06-15 12:00:00+00:00,0.0,2225.25,2225.25
2024-06-15 13:00:00+00:00,0.0,1922.0,1922.0
2024-06-15 14:00:00+00:00,0.0,2009.75,2009.75
2024-06-15 15:00:00+00:00,0.0,1175.5,1175.5
2024-06-15 16:00:00+00:00,0.0,142.5,142.5
2024-06-15 17:00:00+00:00,0.0,0.0,0.0
2024-06-15 18:00:00+00:00,0.0,1245.5,1245.5
2024-06-15 19:00:00+00:00,0.0,1869.0,1869.0
2024-06-15 20:00:00+00:00,0.0,1985.5,1985.5
2024-06-15 21:00:00+00:00,0.0,1472.75,1472.75
2024-06-15 22:00:00+00:00,0.0,1531.25,1531.25
2024-06-15 23:00:00+00:00,0.0,1601.75,1601.75
2024-06-16 00:00:00+00:00,0.0,1513.0,1513.0
2024-06-16 01:00:00+00:00,0.0,2014.5,2014.5
2024-06-16 02:00:00+00:00,0.0,1740.5,1740.5
2024-06-16 03:00:00+00:00,0.0,1849.0,1849.0
2024-06-16 04:00:00+00:00,0.0,2082.25,2082.25
2024-06-16 05:00:00+00:00,0.0,2248.0,2248.0
2024-06-16 06:00:00+00:00,0.0,879.0,879.0
2024-06-16 07:00:00+00:00,0.0,964.25,964.25
2024-06-16 08:00:00+00:00,0.0,1493.75,1493.75
2024-06-16 09:00:00+00:00,0.0,1987.75,1987.75
2024-06-16 10:00:00+00:00,0.0,2062.25,2062.25
2024-06-16 11:00:00+00:00,0.0,2063.0,2063.0
2024-06-16 12:00:00+00:00,0.0,2109.0,2109.0
2024-06-16 13:00:00+00:00,0.0,1732.75,1732.75
2024-06-16 14:00:00+00:00,0.0,641.0,641.0
2024-06-16 15:00:00+00:00,0.0,28.5,28.5
2024-06-16 16:00:00+00:00,0.0,0.0,0.0
2024-06-16 17:00:00+00:00,0.0,0.0,0.0
2024-06-16 18:00:00+00:00,0.0,29.25,29.25
2024-06-16 19:00:00+00:00,0.0,1424.0,1424.0
2024-06-16 20:00:00+00:00,0.0,1648.25,1648.25
2024-06-16 21:00:00+00:00,0.0,860.75,860.75
2024-06-16 22:00:00+00:00,0.0,853.75,853.75
2024-06-16 23:00:00+00:00,0.0,1429.5,1429.5
2024-06-17 00:00:00+00:00,0.0,1971.0,1971.0
2024-06-17 01:00:00+00:00,0.0,2185.5,2185.5
2024-06-17 02:00:00+00:00,0.0,2190.5,2190.5
2024-06-17 03:00:00+00:00,0.0,2173.5,2173.5
2024-06-17 04:00:00+00:00,0.0,2138.5,2138.5
2024-06-17 05:00:00+00:00,0.0,1118.5,1118.5
2024-06-17 06:00:00+00:00,0.0,0.0,0.0
2024-06-17 07:00:00+00:00,0.0,0.0,0.0
2024-06-17 08:00:00+00:00,0.0,0.0,0.0
2024-06-17 09:00:00+00:00,0.0,0.0,0.0
2024-06-17 10:00:00+00:00,0.0,0.0,0.0
2024-06-17 11:00:00+00:00,0.0,0.0,0.0
2024-06-17 12:00:00+00:00,0.0,0.0,0.0
2024-06-17 13:00:00+00:00,0.0,0.0,0.0
2024-06-17 14:00:00+00:00,0.0,0.0,0.0
2024-06-17 15:00:00+00:00,0.0,0.0,0.0
2024-06-17 16:00:00+00:00,0.0,0.0,0.0
2024-06-17 17:00:00+00:00,0.0,0.0,0.0
2024-06-17 18:00:00+00:00,0.0,0.0,0.0
2024-06-17 19:00:00+00:00,0.0,1262.75,1262.75
2024-06-17 20:00:00+00:00,0.0,1233.0,1233.0
2024-06-17 21:00:00+00:00,0.0,383.0,383.0
2024-06-17 22:00:00+00:00,0.0,1520.75,1520.75
2024-06-17 23:00:00+00:00,0.0,2103.0,2103.0
2024-06-18 00:00:00+00:00,0.0,2208.0,2208.0
2024-06-18 01:00:00+00:00,0.0,2194.25,2194.25
2024-06-18 02:00:00+00:00,0.0,2203.25,2203.25
2024-06-18 03:00:00+00:00,0.0,2194.5,2194.5
2024-06-18 04:00:00+00:00,0.0,2290.75,2290.75
2024-06-18 05:00:00+00:00,0.0,2196.25,2196.25
2024-06-18 06:00:00+00:00,0.0,1966.75,1966.75
2024-06-18 07:00:00+00:00,0.0,2187.5,2187.5
2024-06-18 08:00:00+00:00,0.0,2184.75,2184.75
2024-06-18 09:00:00+00:00,0.0,1871.25,1871.25
2024-06-18 10:00:00+00:00,0.0,1780.75,1780.75
2024-06-18 11:00:00+00:00,0.0,1869.25,1869.25
2024-06-18 12:00:00+00:00,0.0,1883.75,1883.75
2024-06-18 13:00:00+00:00,0.0,686.0,686.0
2024-06-18 14:00:00+00:00,0.0,92.0,92.0
2024-06-18 15:00:00+00:00,0.0,416.75,416.75
2024-06-18 16:00:00+00:00,0.0,39.75,39.75
2024-06-18 17:00:00+00:00,0.0,3.5,3.5
2024-06-18 18:00:00+00:00,0.0,1279.5,1279.5
2024-06-18 19:00:00+00:00,0.0,2134.75,2134.75
2024-06-18 20:00:00+00:00,0.0,2050.75,2050.75
2024-06-18 21:00:00+00:00,0.0,2082.0,2082.0
2024-06-18 22:00:00+00:00,0.0,2229.0,2229.0
2024-06-18 23:00:00+00:00,0.0,2213.25,2213.25
2024-06-19 00:00:00+00:00,0.0,2198.75,2198.75
2024-06-19 01:00:00+00:00,0.0,2196.0,2196.0
2024-06-19 02:00:00+00:00,0.0,2182.0,2182.0
2024-06-19 03:00:00+00:00,0.0,2184.25,2184.25
2024-06-19 04:00:00+00:00,0.0,2154.0,2154.0
2024-06-19 05:00:00+00:00,0.0,1909.5,1909.5
2024-06-19 06:00:00+00:00,0.0,1747.25,1747.25
2024-06-19 07:00:00+00:00,0.0,1875.5,1875.5
2024-06-19 08:00:00+00:00,0.0,2319.0,2319.0
2024-06-19 09:00:00+00:00,0.0,2331.0,2331.0
2024-06-19 10:00:00+00:00,0.0,2459.75,2459.75
2024-06-19 11:00:00+00:00,0.0,2473.25,2473.25
2024-06-19 12:00:00+00:00,0.0,2561.25,2561.25
2024-06-19 13:00:00+00:00,0.0,2387.75,2387.75
2024-06-19 14:00:00+00:00,0.0,2239.25,2239.25
2024-06-19 15:00:00+00:00,0.0,2245.5,2245.5
2024-06-19 16:00:00+00:00,0.0,1731.25,1731.25
2024-06-19 17:00:00+00:00,0.0,1592.0,1592.0
2024-06-19 18:00:00+00:00,0.0,2001.5,2001.5
2024-06-19 19:00:00+00:00,0.0,2129.25,2129.25
2024-06-19 20:00:00+00:00,0.0,1805.5,1805.5
2024-06-19 21:00:00+00:00,0.0,1558.25,1558.25
2024-06-19 22:00:00+00:00,0.0,1441.25,1441.25
2024-06-19 23:00:00+00:00,0.0,1651.5,1651.5
2024-06-20 00:00:00+00:00,0.0,1399.0,1399.0
2024-06-20 01:00:00+00:00,0.0,1620.75,1620.75
2024-06-20 02:00:00+00:00,0.0,2066.0,2066.0
2024-06-20 03:00:00+00:00,0.0,2166.25,2166.25
2024-06-20 04:00:00+00:00,0.0,1485.0,1485.0
2024-06-20 05:00:00+00:00,0.0,754.75,754.75
2024-06-20 06:00:00+00:00,0.0,5.0,5.0
2024-06-20 07:00:00+00:00,0.0,0.0,0.0
2024-06-20 08:00:00+00:00,0.0,318.5,318.5
2024-06-20 09:00:00+00:00,0.0,58.75,58.75
2024-06-20 10:00:00+00:00,0.0,858.5,858.5
2024-06-20 11:00:00+00:00,0.0,1442.5,1442.5
2024-06-20 12:00:00+00:00,0.0,421.25,421.25
2024-06-20 13:00:00+00:00,0.0,0.0,0.0
2024-06-20 14:00:00+00:00,0.0,0.0,0.0
2024-06-20 15:00:00+00:00,0.0,0.0,0.0
2024-06-20 16:00:00+00:00,0.0,0.0,0.0
2024-06-20 17:00:00+00:00,0.0,0.0,0.0
2024-06-20 18:00:00+00:00,0.0,0.0,0.0
2024-06-20 19:00:00+00:00,210.0,114.5,167.0
2024-06-20 20:00:00+00:00,56.0,159.5,173.5
2024-06-20 21:00:00+00:00,0.0,102.75,102.75
2024-06-20 22:00:00+00:00,0.0,951.25,951.25
2024-06-20 23:00:00+00:00,0.0,1507.25,1507.25
2024-06-21 00:00:00+00:00,0.0,1661.75,1661.75
2024-06-21 01:00:00+00:00,0.0,1952.75,1952.75
2024-06-21 02:00:00+00:00,0.0,2322.0,2322.0
2024-06-21 03:00:00+00:00,0.0,2377.25,2377.25
2024-06-21 04:00:00+00:00,0.0,1910.5,1910.5
2024-06-21 05:00:00+00:00,0.0,334.0,334.0
2024-06-21 06:00:00+00:00,0.0,0.0,0.0
2024-06-21 07:00:00+00:00,0.0,0.0,0.0
2024-06-21 08:00:00+00:00,0.0,0.0,0.0
2024-06-21 09:00:00+00:00,0.0,0.0,0.0
2024-06-21 10:00:00+00:00,0.0,0.0,0.0
2024-06-21 11:00:00+00:00,0.0,0.0,0.0
2024-06-21 12:00:00+00:00,0.0,0.0,0.0
2024-06-21 13:00:00+00:00,0.0,0.0,0.0
2024-06-21 14:00:00+00:00,0.0,0.0,0.0
2024-06-21 15:00:00+00:00,0.0,0.0,0.0
2024-06-21 16:00:00+00:00,0.0,0.0,0.0
2024-06-21 17:00:00+00:00,0.0,0.0,0.0
2024-06-21 18:00:00+00:00,0.0,0.0,0.0
2024-06-21 19:00:00+00:00,0.0,1428.5,1428.5
2024-06-21 20:00:00+00:00,0.0,1855.5,1855.5
2024-06-21 21:00:00+00:00,0.0,1854.25,1854.25
2024-06-21 22:00:00+00:00,0.0,1859.5,1859.5
2024-06-21 23:00:00+00:00,0.0,1945.5,1945.5
2024-06-22 00:00:00+00:00,0.0,1851.0,1851.0
2024-06-22 01:00:00+00:00,0.0,2086.25,2086.25
2024-06-22 02:00:00+00:00,0.0,2159.75,2159.75
2024-06-22 03:00:00+00:00,0.0,1998.25,1998.25
2024-06-22 04:00:00+00:00,0.0,2005.75,2005.75
2024-06-22 05:00:00+00:00,0.0,1937.25,1937.25
2024-06-22 06:00:00+00:00,0.0,1703.75,1703.75
2024-06-22 07:00:00+00:00,0.0,438.0,438.0
2024-06-22 08:00:00+00:00,0.0,0.0,0.0
2024-06-22 09:00:00+00:00,0.0,0.0,0.0
2024-06-22 10:00:00+00:00,0.0,0.0,0.0
2024-06-22 11:00:00+00:00,0.0,0.0,0.0
2024-06-22 12:00:00+00:00,0.0,0.0,0.0
2024-06-22 13:00:00+00:00,0.0,0.0,0.0
2024-06-22 14:00:00+00:00,0.0,0.0,0.0
2024-06-22 15:00:00+00:00,0.0,0.0,0.0
2024-06-22 16:00:00+00:00,0.0,0.0,0.0
2024-06-22 17:00:00+00:00,0.0,0.0,0.0
2024-06-22 18:00:00+00:00,0.0,0.0,0.0
2024-06-22 19:00:00+00:00,0.0,0.0,0.0
2024-06-22 20:00:00+00:00,0.0,0.0,0.0
2024-06-22 21:00:00+00:00,0.0,0.0,0.0
2024-06-22 22:00:00+00:00,0.0,0.0,0.0
2024-06-22 23:00:00+00:00,0.0,0.0,0.0
2024-06-23 00:00:00+00:00,0.0,0.0,0.0
2024-06-23 01:00:00+00:00,0.0,0.0,0.0
2024-06-23 02:00:00+00:00,0.0,0.0,0.0
2024-06-23 03:00:00+00:00,0.0,0.0,0.0
2024-06-23 04:00:00+00:00,0.0,0.0,0.0
2024-06-23 05:00:00+00:00,0.0,0.0,0.0
2024-06-23 06:00:00+00:00,0.0,0.0,0.0
2024-06-23 07:00:00+00:00,0.0,0.0,0.0
2024-06-23 08:00:00+00:00,0.0,0.0,0.0
2024-06-23 09:00:00+00:00,0.0,0.0,0.0
2024-06-23 10:00:00+00:00,0.0,0.0,0.0
2024-06-23 11:00:00+00:00,0.0,250.75,250.75
2024-06-23 12:00:00+00:00,0.0,1574.25,1574.25
2024-06-23 13:00:00+00:00,0.0,843.25,843.25
2024-06-23 14:00:00+00:00,0.0,51.75,51.75
2024-06-23 15:00:00+00:00,0.0,0.0,0.0
2024-06-23 16:00:00+00:00,0.0,0.0,0.0
2024-06-23 17:00:00+00:00,0.0,0.0,0.0
2024-06-23 18:00:00+00:00,0.0,0.0,0.0
2024-06-23 19:00:00+00:00,0.0,0.0,0.0
2024-06-23 20:00:00+00:00,0.0,0.0,0.0
2024-06-23 21:00:00+00:00,0.0,0.0,0.0
2024-06-23 22:00:00+00:00,0.0,0.0,0.0
2024-06-23 23:00:00+00:00,0.0,0.0,0.0
2024-06-24 00:00:00+00:00,0.0,0.0,0.0
2024-06-24 01:00:00+00:00,0.0,0.0,0.0
2024-06-24 02:00:00+00:00,0.0,406.0,406.0
2024-06-24 03:00:00+00:00,0.0,119.25,119.25
2024-06-24 04:00:00+00:00,0.0,0.0,0.0
2024-06-24 05:00:00+00:00,0.0,40.5,40.5
2024-06-24 06:00:00+00:00,0.0,0.0,0.0
2024-06-24 07:00:00+00:00,0.0,0.0,0.0
2024-06-24 08:00:00+00:00,0.0,0.0,0.0
2024-06-24 09:00:00+00:00,0.0,0.0,0.0
2024-06-24 10:00:00+00:00,0.0,0.0,0.0
2024-06-24 11:00:00+00:00,0.0,4.75,4.75
2024-06-24 12:00:00+00:00,0.0,0.0,0.0
2024-06-24 13:00:00+00:00,0.0,0.0,0.0
2024-06-24 14:00:00+00:00,0.0,0.0,0.0
2024-06-24 15:00:00+00:00,0.0,0.0,0.0
2024-06-24 16:00:00+00:00,0.0,0.0,0.0
2024-06-24 17:00:00+00:00,0.0,0.0,0.0
2024-06-24 18:00:00+00:00,0.0,0.0,0.0
2024-06-24 19:00:00+00:00,0.0,837.5,837.5
2024-06-24 20:00:00+00:00,0.0,1616.25,1616.25
2024-06-24 21:00:00+00:00,0.0,806.5,806.5
2024-06-24 22:00:00+00:00,0.0,1619.25,1619.25
2024-06-24 23:00:00+00:00,0.0,1806.0,1806.0
