,AL,BG,TR,IT,MK,sum
2022-02-03 19:00:00+00:00,0.0,162.0,474.0,382.0,0.0,1018.0
2022-02-03 20:00:00+00:00,0.0,231.0,532.0,457.0,0.0,1220.0
2022-02-03 21:00:00+00:00,0.0,229.0,497.0,428.0,0.0,1154.0
2022-02-03 22:00:00+00:00,0.0,313.0,512.0,409.0,0.0,1234.0
2022-02-03 23:00:00+00:00,0.0,382.0,582.0,0.0,0.0,964.0
2022-02-04 00:00:00+00:00,0.0,414.0,602.0,0.0,11.0,1027.0
2022-02-04 01:00:00+00:00,1.0,395.0,578.0,0.0,59.0,1033.0
2022-02-04 02:00:00+00:00,4.0,372.0,530.0,0.0,84.0,990.0
2022-02-04 03:00:00+00:00,1.0,311.0,470.0,0.0,29.0,811.0
2022-02-04 04:00:00+00:00,2.0,189.0,373.0,302.0,1.0,867.0
2022-02-04 05:00:00+00:00,1.0,103.0,311.0,491.0,0.0,906.0
2022-02-04 06:00:00+00:00,3.0,0.0,203.0,490.0,0.0,696.0
2022-02-04 07:00:00+00:00,0.0,0.0,195.0,326.0,0.0,521.0
2022-02-04 08:00:00+00:00,0.0,29.0,234.0,186.0,0.0,449.0
2022-02-04 09:00:00+00:00,0.0,32.0,249.0,403.0,0.0,684.0
2022-02-04 10:00:00+00:00,0.0,105.0,304.0,492.0,0.0,901.0
2022-02-04 11:00:00+00:00,0.0,121.0,323.0,492.0,0.0,936.0
2022-02-04 12:00:00+00:00,0.0,111.0,305.0,491.0,0.0,907.0
2022-02-04 13:00:00+00:00,16.0,170.0,351.0,492.0,0.0,1029.0
2022-02-04 14:00:00+00:00,35.0,130.0,342.0,491.0,0.0,998.0
2022-02-04 15:00:00+00:00,35.0,122.0,343.0,491.0,0.0,991.0
2022-02-04 16:00:00+00:00,61.0,184.0,415.0,492.0,0.0,1152.0
2022-02-04 17:00:00+00:00,95.0,226.0,439.0,489.0,0.0,1249.0
2022-02-04 18:00:00+00:00,106.0,250.0,465.0,446.0,0.0,1267.0
2022-02-04 19:00:00+00:00,25.0,260.0,484.0,489.0,0.0,1258.0
2022-02-04 20:00:00+00:00,30.0,316.0,541.0,488.0,31.0,1406.0
2022-02-04 21:00:00+00:00,8.0,284.0,528.0,489.0,3.0,1312.0
2022-02-04 22:00:00+00:00,2.0,334.0,589.0,488.0,1.0,1414.0
2022-02-04 23:00:00+00:00,0.0,339.0,593.0,300.0,0.0,1232.0
2022-02-05 00:00:00+00:00,0.0,391.0,626.0,159.0,24.0,1200.0
2022-02-05 01:00:00+00:00,0.0,385.0,585.0,83.0,59.0,1112.0
2022-02-05 02:00:00+00:00,0.0,377.0,571.0,5.0,66.0,1019.0
2022-02-05 03:00:00+00:00,0.0,327.0,544.0,208.0,14.0,1093.0
2022-02-05 04:00:00+00:00,0.0,334.0,530.0,241.0,110.0,1215.0
2022-02-05 05:00:00+00:00,0.0,234.0,438.0,327.0,8.0,1007.0
2022-02-05 06:00:00+00:00,11.0,235.0,449.0,18.0,35.0,748.0
2022-02-05 07:00:00+00:00,4.0,286.0,492.0,0.0,29.0,811.0
2022-02-05 08:00:00+00:00,0.0,314.0,510.0,0.0,6.0,830.0
2022-02-05 09:00:00+00:00,10.0,337.0,498.0,0.0,36.0,881.0
2022-02-05 10:00:00+00:00,0.0,347.0,545.0,0.0,0.0,892.0
2022-02-05 11:00:00+00:00,0.0,367.0,548.0,208.0,1.0,1124.0
2022-02-05 12:00:00+00:00,0.0,392.0,525.0,176.0,30.0,1123.0
2022-02-05 13:00:00+00:00,0.0,340.0,482.0,488.0,28.0,1338.0
2022-02-05 14:00:00+00:00,1.0,263.0,411.0,488.0,8.0,1171.0
2022-02-05 15:00:00+00:00,23.0,258.0,425.0,488.0,9.0,1203.0
2022-02-05 16:00:00+00:00,0.0,188.0,409.0,488.0,0.0,1085.0
2022-02-05 17:00:00+00:00,0.0,225.0,405.0,466.0,0.0,1096.0
2022-02-05 18:00:00+00:00,0.0,234.0,446.0,380.0,0.0,1060.0
2022-02-05 19:00:00+00:00,0.0,270.0,488.0,415.0,0.0,1173.0
2022-02-05 20:00:00+00:00,0.0,307.0,539.0,440.0,1.0,1287.0
2022-02-05 21:00:00+00:00,0.0,365.0,608.0,455.0,0.0,1428.0
2022-02-05 22:00:00+00:00,0.0,420.0,656.0,491.0,0.0,1567.0
2022-02-05 23:00:00+00:00,0.0,463.0,663.0,490.0,7.0,1623.0
2022-02-06 00:00:00+00:00,1.0,459.0,600.0,483.0,113.0,1656.0
2022-02-06 01:00:00+00:00,1.0,476.0,578.0,299.0,201.0,1555.0
2022-02-06 02:00:00+00:00,5.0,460.0,557.0,85.0,248.0,1355.0
2022-02-06 03:00:00+00:00,1.0,445.0,576.0,128.0,249.0,1399.0
2022-02-06 04:00:00+00:00,0.0,445.0,620.0,54.0,208.0,1327.0
2022-02-06 05:00:00+00:00,1.0,393.0,574.0,0.0,184.0,1152.0
2022-02-06 06:00:00+00:00,0.0,355.0,566.0,0.0,94.0,1015.0
2022-02-06 07:00:00+00:00,0.0,388.0,627.0,0.0,58.0,1073.0
2022-02-06 08:00:00+00:00,0.0,398.0,636.0,0.0,41.0,1075.0
2022-02-06 09:00:00+00:00,0.0,405.0,637.0,0.0,56.0,1098.0
2022-02-06 10:00:00+00:00,0.0,421.0,636.0,0.0,86.0,1143.0
2022-02-06 11:00:00+00:00,0.0,422.0,646.0,155.0,35.0,1258.0
2022-02-06 12:00:00+00:00,0.0,435.0,628.0,90.0,113.0,1266.0
2022-02-06 13:00:00+00:00,0.0,431.0,618.0,225.0,183.0,1457.0
2022-02-06 14:00:00+00:00,0.0,397.0,603.0,473.0,190.0,1663.0
2022-02-06 15:00:00+00:00,5.0,340.0,551.0,490.0,110.0,1496.0
2022-02-06 16:00:00+00:00,21.0,325.0,541.0,489.0,88.0,1464.0
2022-02-06 17:00:00+00:00,27.0,326.0,542.0,400.0,72.0,1367.0
2022-02-06 18:00:00+00:00,16.0,337.0,562.0,490.0,80.0,1485.0
2022-02-06 19:00:00+00:00,0.0,345.0,590.0,490.0,75.0,1500.0
2022-02-06 20:00:00+00:00,0.0,353.0,596.0,491.0,55.0,1495.0
2022-02-06 21:00:00+00:00,0.0,360.0,595.0,490.0,1.0,1446.0
2022-02-06 22:00:00+00:00,0.0,378.0,536.0,458.0,7.0,1379.0
2022-02-06 23:00:00+00:00,0.0,408.0,576.0,412.0,8.0,1404.0
2022-02-07 00:00:00+00:00,0.0,430.0,535.0,484.0,110.0,1559.0
2022-02-07 01:00:00+00:00,0.0,430.0,511.0,248.0,184.0,1373.0
2022-02-07 02:00:00+00:00,0.0,413.0,502.0,156.0,198.0,1269.0
2022-02-07 03:00:00+00:00,0.0,379.0,465.0,180.0,192.0,1216.0
2022-02-07 04:00:00+00:00,0.0,298.0,456.0,423.0,49.0,1226.0
2022-02-07 05:00:00+00:00,0.0,199.0,431.0,350.0,3.0,983.0
2022-02-07 06:00:00+00:00,0.0,34.0,324.0,236.0,0.0,594.0
2022-02-07 07:00:00+00:00,0.0,19.0,321.0,330.0,0.0,670.0
2022-02-07 08:00:00+00:00,0.0,8.0,315.0,459.0,0.0,782.0
2022-02-07 09:00:00+00:00,0.0,24.0,346.0,465.0,0.0,835.0
2022-02-07 10:00:00+00:00,0.0,2.0,320.0,480.0,0.0,802.0
2022-02-07 11:00:00+00:00,0.0,0.0,315.0,490.0,0.0,805.0
2022-02-07 12:00:00+00:00,0.0,0.0,317.0,490.0,0.0,807.0
2022-02-07 13:00:00+00:00,0.0,0.0,270.0,490.0,0.0,760.0
2022-02-07 14:00:00+00:00,0.0,2.0,313.0,490.0,0.0,805.0
2022-02-07 15:00:00+00:00,0.0,13.0,308.0,490.0,0.0,811.0
2022-02-07 16:00:00+00:00,0.0,34.0,372.0,472.0,0.0,878.0
2022-02-07 17:00:00+00:00,0.0,71.0,374.0,0.0,0.0,445.0
2022-02-07 18:00:00+00:00,0.0,108.0,421.0,0.0,0.0,529.0
2022-02-07 19:00:00+00:00,0.0,195.0,485.0,0.0,0.0,680.0
2022-02-07 20:00:00+00:00,0.0,254.0,579.0,0.0,0.0,833.0
2022-02-07 21:00:00+00:00,0.0,320.0,647.0,80.0,0.0,1047.0
2022-02-07 22:00:00+00:00,0.0,354.0,593.0,0.0,0.0,947.0
2022-02-07 23:00:00+00:00,0.0,396.0,619.0,0.0,0.0,1015.0
2022-02-08 00:00:00+00:00,0.0,433.0,610.0,0.0,31.0,1074.0
2022-02-08 01:00:00+00:00,0.0,428.0,597.0,0.0,62.0,1087.0
2022-02-08 02:00:00+00:00,0.0,413.0,576.0,0.0,104.0,1093.0
2022-02-08 03:00:00+00:00,0.0,417.0,590.0,1.0,117.0,1125.0
2022-02-08 04:00:00+00:00,0.0,378.0,581.0,356.0,63.0,1378.0
2022-02-08 05:00:00+00:00,0.0,366.0,634.0,489.0,31.0,1520.0
2022-02-08 06:00:00+00:00,0.0,310.0,581.0,371.0,24.0,1286.0
2022-02-08 07:00:00+00:00,0.0,288.0,568.0,332.0,0.0,1188.0
2022-02-08 08:00:00+00:00,0.0,296.0,616.0,490.0,0.0,1402.0
2022-02-08 09:00:00+00:00,0.0,269.0,621.0,492.0,0.0,1382.0
2022-02-08 10:00:00+00:00,0.0,289.0,631.0,492.0,0.0,1412.0
2022-02-08 11:00:00+00:00,0.0,287.0,635.0,492.0,0.0,1414.0
2022-02-08 12:00:00+00:00,0.0,285.0,631.0,492.0,0.0,1408.0
2022-02-08 13:00:00+00:00,0.0,268.0,552.0,492.0,0.0,1312.0
2022-02-08 14:00:00+00:00,0.0,253.0,632.0,492.0,0.0,1377.0
2022-02-08 15:00:00+00:00,0.0,258.0,637.0,492.0,0.0,1387.0
2022-02-08 16:00:00+00:00,0.0,278.0,621.0,439.0,0.0,1338.0
2022-02-08 17:00:00+00:00,0.0,290.0,623.0,183.0,0.0,1096.0
2022-02-08 18:00:00+00:00,0.0,313.0,648.0,104.0,0.0,1065.0
2022-02-08 19:00:00+00:00,0.0,336.0,654.0,0.0,0.0,990.0
2022-02-08 20:00:00+00:00,0.0,353.0,692.0,0.0,0.0,1045.0
2022-02-08 21:00:00+00:00,0.0,373.0,664.0,71.0,0.0,1108.0
2022-02-08 22:00:00+00:00,0.0,407.0,652.0,0.0,1.0,1060.0
2022-02-08 23:00:00+00:00,0.0,419.0,615.0,0.0,21.0,1055.0
2022-02-09 00:00:00+00:00,0.0,450.0,637.0,0.0,123.0,1210.0
2022-02-09 01:00:00+00:00,0.0,436.0,585.0,0.0,185.0,1206.0
2022-02-09 02:00:00+00:00,0.0,412.0,546.0,0.0,220.0,1178.0
2022-02-09 03:00:00+00:00,0.0,400.0,601.0,0.0,196.0,1197.0
2022-02-09 04:00:00+00:00,0.0,291.0,525.0,146.0,65.0,1027.0
2022-02-09 05:00:00+00:00,0.0,200.0,468.0,488.0,0.0,1156.0
2022-02-09 06:00:00+00:00,0.0,94.0,359.0,464.0,0.0,917.0
2022-02-09 07:00:00+00:00,0.0,110.0,390.0,9.0,0.0,509.0
2022-02-09 08:00:00+00:00,0.0,129.0,397.0,0.0,0.0,526.0
2022-02-09 09:00:00+00:00,0.0,218.0,500.0,0.0,0.0,718.0
2022-02-09 10:00:00+00:00,0.0,221.0,518.0,0.0,0.0,739.0
2022-02-09 11:00:00+00:00,0.0,298.0,590.0,0.0,0.0,888.0
2022-02-09 12:00:00+00:00,0.0,292.0,583.0,0.0,0.0,875.0
2022-02-09 13:00:00+00:00,0.0,332.0,604.0,0.0,55.0,991.0
2022-02-09 14:00:00+00:00,0.0,223.0,504.0,192.0,1.0,920.0
2022-02-09 15:00:00+00:00,98.0,263.0,492.0,0.0,142.0,995.0
2022-02-09 16:00:00+00:00,77.0,222.0,425.0,99.0,58.0,881.0
2022-02-09 17:00:00+00:00,81.0,235.0,422.0,0.0,67.0,805.0
2022-02-09 18:00:00+00:00,102.0,261.0,457.0,0.0,96.0,916.0
2022-02-09 19:00:00+00:00,9.0,239.0,456.0,159.0,13.0,876.0
2022-02-09 20:00:00+00:00,0.0,245.0,466.0,69.0,3.0,783.0
2022-02-09 21:00:00+00:00,0.0,214.0,454.0,406.0,0.0,1074.0
2022-02-09 22:00:00+00:00,0.0,260.0,475.0,491.0,0.0,1226.0
2022-02-09 23:00:00+00:00,0.0,318.0,554.0,196.0,1.0,1069.0
2022-02-10 00:00:00+00:00,0.0,393.0,654.0,0.0,103.0,1150.0
2022-02-10 01:00:00+00:00,0.0,400.0,650.0,0.0,179.0,1229.0
2022-02-10 02:00:00+00:00,0.0,389.0,629.0,0.0,206.0,1224.0
2022-02-10 03:00:00+00:00,0.0,377.0,602.0,0.0,216.0,1195.0
2022-02-10 04:00:00+00:00,0.0,290.0,534.0,335.0,103.0,1262.0
2022-02-10 05:00:00+00:00,4.0,230.0,495.0,490.0,64.0,1283.0
2022-02-10 06:00:00+00:00,0.0,139.0,423.0,490.0,0.0,1052.0
2022-02-10 07:00:00+00:00,0.0,187.0,469.0,0.0,0.0,656.0
2022-02-10 08:00:00+00:00,0.0,222.0,472.0,0.0,0.0,694.0
2022-02-10 09:00:00+00:00,0.0,178.0,456.0,21.0,0.0,655.0
2022-02-10 10:00:00+00:00,0.0,262.0,519.0,0.0,0.0,781.0
2022-02-10 11:00:00+00:00,0.0,307.0,546.0,0.0,13.0,866.0
2022-02-10 12:00:00+00:00,0.0,307.0,545.0,0.0,17.0,869.0
2022-02-10 13:00:00+00:00,0.0,286.0,502.0,0.0,55.0,843.0
2022-02-10 14:00:00+00:00,0.0,213.0,438.0,244.0,2.0,897.0
2022-02-10 15:00:00+00:00,44.0,232.0,456.0,170.0,77.0,979.0
2022-02-10 16:00:00+00:00,123.0,272.0,497.0,468.0,135.0,1495.0
2022-02-10 17:00:00+00:00,87.0,306.0,528.0,422.0,109.0,1452.0
2022-02-10 18:00:00+00:00,51.0,322.0,575.0,471.0,86.0,1505.0
2022-02-10 19:00:00+00:00,3.0,350.0,616.0,359.0,83.0,1411.0
2022-02-10 20:00:00+00:00,0.0,393.0,680.0,225.0,108.0,1406.0
2022-02-10 21:00:00+00:00,0.0,400.0,687.0,420.0,56.0,1563.0
2022-02-10 22:00:00+00:00,0.0,413.0,703.0,491.0,44.0,1651.0
2022-02-10 23:00:00+00:00,0.0,430.0,729.0,484.0,20.0,1663.0
2022-02-11 00:00:00+00:00,0.0,459.0,736.0,362.0,152.0,1709.0
2022-02-11 01:00:00+00:00,0.0,460.0,717.0,367.0,230.0,1774.0
2022-02-11 02:00:00+00:00,0.0,446.0,701.0,313.0,252.0,1712.0
2022-02-11 03:00:00+00:00,2.0,424.0,664.0,482.0,284.0,1856.0
2022-02-11 04:00:00+00:00,12.0,307.0,579.0,490.0,159.0,1547.0
2022-02-11 05:00:00+00:00,144.0,298.0,583.0,490.0,188.0,1703.0
2022-02-11 06:00:00+00:00,51.0,170.0,463.0,383.0,12.0,1079.0
2022-02-11 07:00:00+00:00,44.0,210.0,497.0,25.0,5.0,781.0
2022-02-11 08:00:00+00:00,6.0,261.0,524.0,0.0,2.0,793.0
2022-02-11 09:00:00+00:00,0.0,289.0,561.0,0.0,0.0,850.0
2022-02-11 10:00:00+00:00,0.0,295.0,556.0,46.0,0.0,897.0
2022-02-11 11:00:00+00:00,0.0,292.0,512.0,54.0,0.0,858.0
2022-02-11 12:00:00+00:00,0.0,271.0,488.0,127.0,0.0,886.0
2022-02-11 13:00:00+00:00,0.0,270.0,468.0,126.0,18.0,882.0
2022-02-11 14:00:00+00:00,19.0,259.0,449.0,93.0,95.0,915.0
2022-02-11 15:00:00+00:00,43.0,173.0,384.0,414.0,12.0,1026.0
2022-02-11 16:00:00+00:00,174.0,267.0,466.0,492.0,158.0,1557.0
2022-02-11 17:00:00+00:00,58.0,224.0,436.0,492.0,11.0,1221.0
2022-02-11 18:00:00+00:00,136.0,303.0,479.0,248.0,150.0,1316.0
2022-02-11 19:00:00+00:00,36.0,325.0,502.0,479.0,111.0,1453.0
2022-02-11 20:00:00+00:00,1.0,293.0,490.0,490.0,61.0,1335.0
2022-02-11 21:00:00+00:00,0.0,252.0,456.0,490.0,0.0,1198.0
2022-02-11 22:00:00+00:00,0.0,344.0,526.0,490.0,75.0,1435.0
2022-02-11 23:00:00+00:00,0.0,391.0,584.0,475.0,59.0,1509.0
2022-02-12 00:00:00+00:00,2.0,454.0,626.0,492.0,230.0,1804.0
2022-02-12 01:00:00+00:00,0.0,451.0,629.0,492.0,269.0,1841.0
2022-02-12 02:00:00+00:00,0.0,445.0,640.0,492.0,283.0,1860.0
2022-02-12 03:00:00+00:00,0.0,441.0,632.0,492.0,301.0,1866.0
2022-02-12 04:00:00+00:00,0.0,434.0,635.0,492.0,308.0,1869.0
2022-02-12 05:00:00+00:00,0.0,420.0,659.0,493.0,252.0,1824.0
2022-02-12 06:00:00+00:00,0.0,417.0,664.0,492.0,258.0,1831.0
2022-02-12 07:00:00+00:00,0.0,447.0,697.0,441.0,159.0,1744.0
2022-02-12 08:00:00+00:00,0.0,458.0,693.0,253.0,122.0,1526.0
2022-02-12 09:00:00+00:00,0.0,447.0,620.0,453.0,137.0,1657.0
2022-02-12 10:00:00+00:00,0.0,438.0,609.0,491.0,100.0,1638.0
2022-02-12 11:00:00+00:00,0.0,429.0,591.0,491.0,105.0,1616.0
2022-02-12 12:00:00+00:00,0.0,415.0,565.0,491.0,158.0,1629.0
2022-02-12 13:00:00+00:00,0.0,388.0,517.0,491.0,225.0,1621.0
2022-02-12 14:00:00+00:00,0.0,370.0,585.0,491.0,187.0,1633.0
2022-02-12 15:00:00+00:00,6.0,389.0,598.0,491.0,242.0,1726.0
2022-02-12 16:00:00+00:00,38.0,367.0,553.0,491.0,216.0,1665.0
2022-02-12 17:00:00+00:00,12.0,370.0,539.0,491.0,166.0,1578.0
2022-02-12 18:00:00+00:00,0.0,387.0,580.0,491.0,129.0,1587.0
2022-02-12 19:00:00+00:00,0.0,369.0,567.0,491.0,102.0,1529.0
2022-02-12 20:00:00+00:00,0.0,362.0,580.0,491.0,67.0,1500.0
2022-02-12 21:00:00+00:00,0.0,393.0,615.0,491.0,5.0,1504.0
2022-02-12 22:00:00+00:00,0.0,409.0,574.0,390.0,45.0,1418.0
2022-02-12 23:00:00+00:00,0.0,462.0,599.0,489.0,105.0,1655.0
2022-02-13 00:00:00+00:00,0.0,487.0,607.0,489.0,233.0,1816.0
2022-02-13 01:00:00+00:00,0.0,496.0,581.0,489.0,323.0,1889.0
2022-02-13 02:00:00+00:00,0.0,487.0,546.0,484.0,356.0,1873.0
2022-02-13 03:00:00+00:00,0.0,503.0,534.0,346.0,390.0,1773.0
2022-02-13 04:00:00+00:00,0.0,494.0,593.0,208.0,355.0,1650.0
2022-02-13 05:00:00+00:00,0.0,451.0,539.0,180.0,347.0,1517.0
2022-02-13 06:00:00+00:00,0.0,428.0,518.0,377.0,243.0,1566.0
2022-02-13 07:00:00+00:00,0.0,428.0,535.0,488.0,226.0,1677.0
2022-02-13 08:00:00+00:00,0.0,455.0,552.0,491.0,198.0,1696.0
2022-02-13 09:00:00+00:00,0.0,448.0,626.0,491.0,173.0,1738.0
2022-02-13 10:00:00+00:00,0.0,439.0,594.0,491.0,180.0,1704.0
2022-02-13 11:00:00+00:00,0.0,431.0,547.0,491.0,169.0,1638.0
2022-02-13 12:00:00+00:00,0.0,425.0,546.0,491.0,174.0,1636.0
2022-02-13 13:00:00+00:00,0.0,428.0,519.0,491.0,254.0,1692.0
2022-02-13 14:00:00+00:00,0.0,385.0,551.0,490.0,184.0,1610.0
2022-02-13 15:00:00+00:00,0.0,375.0,531.0,144.0,230.0,1280.0
2022-02-13 16:00:00+00:00,0.0,344.0,483.0,0.0,230.0,1057.0
2022-02-13 17:00:00+00:00,0.0,345.0,483.0,0.0,224.0,1052.0
2022-02-13 18:00:00+00:00,5.0,372.0,520.0,0.0,203.0,1100.0
2022-02-13 19:00:00+00:00,5.0,354.0,530.0,0.0,182.0,1071.0
2022-02-13 20:00:00+00:00,0.0,330.0,543.0,0.0,149.0,1022.0
2022-02-13 21:00:00+00:00,0.0,349.0,543.0,68.0,36.0,996.0
2022-02-13 22:00:00+00:00,0.0,385.0,530.0,353.0,93.0,1361.0
2022-02-13 23:00:00+00:00,1.0,456.0,613.0,200.0,221.0,1491.0
2022-02-14 00:00:00+00:00,5.0,488.0,594.0,335.0,361.0,1783.0
2022-02-14 01:00:00+00:00,8.0,481.0,576.0,291.0,420.0,1776.0
2022-02-14 02:00:00+00:00,12.0,463.0,557.0,400.0,442.0,1874.0
2022-02-14 03:00:00+00:00,4.0,452.0,602.0,471.0,404.0,1933.0
2022-02-14 04:00:00+00:00,4.0,254.0,450.0,492.0,167.0,1367.0
2022-02-14 05:00:00+00:00,98.0,170.0,403.0,492.0,105.0,1268.0
2022-02-14 06:00:00+00:00,66.0,76.0,327.0,492.0,12.0,973.0
2022-02-14 07:00:00+00:00,18.0,64.0,327.0,489.0,1.0,899.0
2022-02-14 08:00:00+00:00,123.0,205.0,449.0,69.0,100.0,946.0
2022-02-14 09:00:00+00:00,9.0,169.0,425.0,470.0,2.0,1075.0
2022-02-14 10:00:00+00:00,25.0,194.0,423.0,492.0,35.0,1169.0
2022-02-14 11:00:00+00:00,96.0,209.0,408.0,492.0,119.0,1324.0
2022-02-14 12:00:00+00:00,58.0,199.0,401.0,492.0,92.0,1242.0
2022-02-14 13:00:00+00:00,76.0,170.0,372.0,492.0,84.0,1194.0
2022-02-14 14:00:00+00:00,172.0,206.0,405.0,492.0,200.0,1475.0
2022-02-14 15:00:00+00:00,167.0,159.0,378.0,492.0,82.0,1278.0
2022-02-14 16:00:00+00:00,169.0,201.0,412.0,492.0,77.0,1351.0
2022-02-14 17:00:00+00:00,171.0,243.0,456.0,492.0,126.0,1488.0
2022-02-14 18:00:00+00:00,205.0,301.0,504.0,492.0,232.0,1734.0
2022-02-14 19:00:00+00:00,196.0,347.0,537.0,492.0,304.0,1876.0
2022-02-14 20:00:00+00:00,38.0,342.0,572.0,492.0,201.0,1645.0
2022-02-14 21:00:00+00:00,0.0,318.0,550.0,492.0,71.0,1431.0
2022-02-14 22:00:00+00:00,0.0,318.0,550.0,492.0,71.0,1431.0
2022-02-14 23:00:00+00:00,1.0,448.0,647.0,464.0,207.0,1767.0
2022-02-15 00:00:00+00:00,3.0,463.0,616.0,420.0,296.0,1798.0
2022-02-15 01:00:00+00:00,7.0,476.0,595.0,389.0,374.0,1841.0
2022-02-15 02:00:00+00:00,7.0,450.0,571.0,364.0,375.0,1767.0
2022-02-15 03:00:00+00:00,6.0,441.0,586.0,474.0,376.0,1883.0
2022-02-15 04:00:00+00:00,92.0,387.0,556.0,492.0,403.0,1930.0
2022-02-15 05:00:00+00:00,98.0,250.0,472.0,347.0,227.0,1394.0
2022-02-15 06:00:00+00:00,110.0,186.0,421.0,416.0,167.0,1300.0
2022-02-15 07:00:00+00:00,160.0,227.0,445.0,25.0,198.0,1055.0
2022-02-15 08:00:00+00:00,31.0,200.0,433.0,69.0,18.0,751.0
2022-02-15 09:00:00+00:00,1.0,198.0,432.0,166.0,1.0,798.0
2022-02-15 10:00:00+00:00,0.0,235.0,433.0,422.0,2.0,1092.0
2022-02-15 11:00:00+00:00,0.0,237.0,435.0,428.0,14.0,1114.0
2022-02-15 12:00:00+00:00,0.0,229.0,417.0,428.0,21.0,1095.0
2022-02-15 13:00:00+00:00,0.0,187.0,389.0,441.0,1.0,1018.0
2022-02-15 14:00:00+00:00,17.0,202.0,422.0,492.0,5.0,1138.0
2022-02-15 15:00:00+00:00,110.0,257.0,477.0,287.0,114.0,1245.0
2022-02-15 16:00:00+00:00,170.0,322.0,547.0,485.0,175.0,1699.0
2022-02-15 17:00:00+00:00,162.0,369.0,575.0,327.0,203.0,1636.0
2022-02-15 18:00:00+00:00,135.0,384.0,607.0,489.0,196.0,1811.0
2022-02-15 19:00:00+00:00,55.0,391.0,597.0,492.0,151.0,1686.0
2022-02-15 20:00:00+00:00,1.0,444.0,643.0,313.0,178.0,1579.0
2022-02-15 21:00:00+00:00,0.0,401.0,605.0,484.0,63.0,1553.0
2022-02-15 22:00:00+00:00,0.0,443.0,629.0,489.0,128.0,1689.0
2022-02-15 23:00:00+00:00,0.0,495.0,688.0,0.0,188.0,1371.0
2022-02-16 00:00:00+00:00,0.0,509.0,697.0,0.0,257.0,1463.0
2022-02-16 01:00:00+00:00,1.0,504.0,672.0,0.0,328.0,1505.0
2022-02-16 02:00:00+00:00,4.0,490.0,671.0,0.0,361.0,1526.0
2022-02-16 03:00:00+00:00,40.0,470.0,621.0,0.0,409.0,1540.0
2022-02-16 04:00:00+00:00,89.0,348.0,499.0,0.0,323.0,1259.0
2022-02-16 05:00:00+00:00,30.0,234.0,402.0,379.0,119.0,1164.0
2022-02-16 06:00:00+00:00,46.0,178.0,371.0,386.0,50.0,1031.0
2022-02-16 07:00:00+00:00,129.0,220.0,406.0,0.0,108.0,863.0
2022-02-16 08:00:00+00:00,87.0,277.0,461.0,0.0,119.0,944.0
2022-02-16 09:00:00+00:00,47.0,275.0,488.0,65.0,94.0,969.0
2022-02-16 10:00:00+00:00,5.0,306.0,513.0,0.0,68.0,892.0
2022-02-16 11:00:00+00:00,0.0,323.0,493.0,146.0,80.0,1042.0
2022-02-16 12:00:00+00:00,0.0,323.0,500.0,308.0,34.0,1165.0
2022-02-16 13:00:00+00:00,1.0,323.0,493.0,68.0,102.0,987.0
2022-02-16 14:00:00+00:00,2.0,311.0,515.0,0.0,81.0,909.0
2022-02-16 15:00:00+00:00,24.0,331.0,525.0,0.0,99.0,979.0
2022-02-16 16:00:00+00:00,55.0,325.0,528.0,0.0,94.0,1002.0
2022-02-16 17:00:00+00:00,58.0,334.0,515.0,0.0,71.0,978.0
2022-02-16 18:00:00+00:00,47.0,351.0,524.0,0.0,110.0,1032.0
2022-02-16 19:00:00+00:00,0.0,368.0,589.0,0.0,84.0,1041.0
2022-02-16 20:00:00+00:00,0.0,373.0,615.0,0.0,82.0,1070.0
2022-02-16 21:00:00+00:00,0.0,376.0,558.0,169.0,26.0,1129.0
2022-02-16 22:00:00+00:00,0.0,434.0,579.0,481.0,82.0,1576.0
2022-02-16 23:00:00+00:00,0.0,454.0,612.0,291.0,73.0,1430.0
2022-02-17 00:00:00+00:00,2.0,459.0,560.0,395.0,223.0,1639.0
2022-02-17 01:00:00+00:00,26.0,465.0,558.0,303.0,319.0,1671.0
2022-02-17 02:00:00+00:00,30.0,448.0,537.0,324.0,343.0,1682.0
2022-02-17 03:00:00+00:00,38.0,447.0,562.0,396.0,360.0,1803.0
2022-02-17 04:00:00+00:00,81.0,351.0,502.0,491.0,294.0,1719.0
2022-02-17 05:00:00+00:00,16.0,271.0,465.0,491.0,151.0,1394.0
2022-02-17 06:00:00+00:00,2.0,206.0,415.0,491.0,55.0,1169.0
2022-02-17 07:00:00+00:00,0.0,229.0,472.0,490.0,16.0,1207.0
2022-02-17 08:00:00+00:00,0.0,268.0,498.0,353.0,13.0,1132.0
2022-02-17 09:00:00+00:00,0.0,300.0,512.0,491.0,56.0,1359.0
2022-02-17 10:00:00+00:00,0.0,381.0,635.0,491.0,113.0,1620.0
2022-02-17 11:00:00+00:00,0.0,424.0,633.0,279.0,225.0,1561.0
2022-02-17 12:00:00+00:00,0.0,433.0,582.0,140.0,267.0,1422.0
2022-02-17 13:00:00+00:00,0.0,443.0,594.0,236.0,296.0,1569.0
2022-02-17 14:00:00+00:00,0.0,433.0,628.0,490.0,276.0,1827.0
2022-02-17 15:00:00+00:00,1.0,461.0,678.0,490.0,293.0,1923.0
2022-02-17 16:00:00+00:00,0.0,445.0,692.0,457.0,163.0,1757.0
