,BY,LV,PL,SE,sum
2024-02-20 07:00:00+00:00,12.0,253.0,405.0,734.0,1404.0
2024-02-20 08:00:00+00:00,5.0,308.0,339.0,734.0,1386.0
2024-02-20 09:00:00+00:00,0.0,195.0,492.0,734.0,1421.0
2024-02-20 10:00:00+00:00,0.0,163.0,492.0,734.0,1389.0
2024-02-20 11:00:00+00:00,0.0,212.0,492.0,734.0,1438.0
2024-02-20 12:00:00+00:00,0.0,219.0,492.0,734.0,1445.0
2024-02-20 13:00:00+00:00,0.0,235.0,492.0,734.0,1461.0
2024-02-20 14:00:00+00:00,0.0,199.0,492.0,734.0,1425.0
2024-02-20 15:00:00+00:00,0.0,156.0,492.0,734.0,1382.0
2024-02-20 16:00:00+00:00,0.0,146.0,491.0,734.0,1371.0
2024-02-20 17:00:00+00:00,0.0,196.0,394.0,734.0,1324.0
2024-02-20 18:00:00+00:00,22.0,428.0,5.0,734.0,1189.0
2024-02-20 19:00:00+00:00,2.0,401.0,9.0,734.0,1146.0
2024-02-20 20:00:00+00:00,0.0,140.0,420.0,734.0,1294.0
2024-02-20 21:00:00+00:00,23.0,163.0,190.0,734.0,1110.0
2024-02-20 22:00:00+00:00,102.0,311.0,2.0,734.0,1149.0
2024-02-20 23:00:00+00:00,37.0,146.0,343.0,734.0,1260.0
2024-02-21 00:00:00+00:00,24.0,151.0,301.0,734.0,1210.0
2024-02-21 01:00:00+00:00,0.0,175.0,266.0,727.0,1168.0
2024-02-21 02:00:00+00:00,0.0,247.0,231.0,734.0,1212.0
2024-02-21 03:00:00+00:00,0.0,201.0,383.0,734.0,1318.0
2024-02-21 04:00:00+00:00,0.0,65.0,490.0,734.0,1289.0
2024-02-21 05:00:00+00:00,0.0,250.0,461.0,700.0,1411.0
2024-02-21 06:00:00+00:00,0.0,130.0,486.0,731.0,1347.0
2024-02-21 07:00:00+00:00,0.0,102.0,479.0,707.0,1288.0
2024-02-21 08:00:00+00:00,20.0,55.0,394.0,687.0,1156.0
2024-02-21 09:00:00+00:00,78.0,0.0,361.0,684.0,1123.0
2024-02-21 10:00:00+00:00,88.0,42.0,338.0,732.0,1200.0
2024-02-21 11:00:00+00:00,46.0,33.0,369.0,728.0,1176.0
2024-02-21 12:00:00+00:00,28.0,0.0,389.0,734.0,1151.0
2024-02-21 13:00:00+00:00,2.0,0.0,414.0,698.0,1114.0
2024-02-21 14:00:00+00:00,39.0,135.0,139.0,696.0,1009.0
2024-02-21 15:00:00+00:00,65.0,147.0,0.0,699.0,911.0
2024-02-21 16:00:00+00:00,115.0,204.0,0.0,698.0,1017.0
2024-02-21 17:00:00+00:00,149.0,388.0,0.0,674.0,1211.0
2024-02-21 18:00:00+00:00,130.0,445.0,0.0,704.0,1279.0
2024-02-21 19:00:00+00:00,139.0,502.0,0.0,734.0,1375.0
2024-02-21 20:00:00+00:00,109.0,320.0,0.0,712.0,1141.0
2024-02-21 21:00:00+00:00,167.0,303.0,0.0,733.0,1203.0
2024-02-21 22:00:00+00:00,205.0,301.0,0.0,734.0,1240.0
2024-02-21 23:00:00+00:00,123.0,77.0,155.0,734.0,1089.0
2024-02-22 00:00:00+00:00,142.0,88.0,120.0,734.0,1084.0
2024-02-22 01:00:00+00:00,100.0,138.0,84.0,734.0,1056.0
2024-02-22 02:00:00+00:00,50.0,212.0,157.0,734.0,1153.0
2024-02-22 03:00:00+00:00,0.0,171.0,338.0,734.0,1243.0
2024-02-22 04:00:00+00:00,0.0,0.0,490.0,691.0,1181.0
2024-02-22 05:00:00+00:00,0.0,116.0,335.0,730.0,1181.0
2024-02-22 06:00:00+00:00,0.0,68.0,490.0,733.0,1291.0
2024-02-22 07:00:00+00:00,0.0,9.0,491.0,719.0,1219.0
2024-02-22 08:00:00+00:00,0.0,0.0,458.0,724.0,1182.0
2024-02-22 09:00:00+00:00,0.0,0.0,343.0,734.0,1077.0
2024-02-22 10:00:00+00:00,6.0,0.0,362.0,734.0,1102.0
2024-02-22 11:00:00+00:00,0.0,0.0,341.0,734.0,1075.0
2024-02-22 12:00:00+00:00,12.0,0.0,299.0,720.0,1031.0
2024-02-22 13:00:00+00:00,30.0,0.0,300.0,623.0,953.0
2024-02-22 14:00:00+00:00,29.0,0.0,281.0,526.0,836.0
2024-02-22 15:00:00+00:00,61.0,0.0,216.0,565.0,842.0
2024-02-22 16:00:00+00:00,98.0,0.0,48.0,711.0,857.0
2024-02-22 17:00:00+00:00,120.0,0.0,0.0,732.0,852.0
2024-02-22 18:00:00+00:00,63.0,0.0,0.0,605.0,668.0
2024-02-22 19:00:00+00:00,88.0,0.0,0.0,605.0,693.0
2024-02-22 20:00:00+00:00,96.0,0.0,0.0,608.0,704.0
2024-02-22 21:00:00+00:00,146.0,0.0,65.0,534.0,745.0
2024-02-22 22:00:00+00:00,142.0,0.0,291.0,681.0,1114.0
2024-02-22 23:00:00+00:00,233.0,0.0,1.0,691.0,925.0
2024-02-23 00:00:00+00:00,220.0,0.0,0.0,694.0,914.0
2024-02-23 01:00:00+00:00,229.0,0.0,0.0,664.0,893.0
2024-02-23 02:00:00+00:00,194.0,0.0,0.0,730.0,924.0
2024-02-23 03:00:00+00:00,134.0,0.0,86.0,680.0,900.0
2024-02-23 04:00:00+00:00,122.0,0.0,0.0,669.0,791.0
2024-02-23 05:00:00+00:00,125.0,25.0,0.0,728.0,878.0
2024-02-23 06:00:00+00:00,117.0,0.0,0.0,669.0,786.0
2024-02-23 07:00:00+00:00,115.0,0.0,0.0,679.0,794.0
2024-02-23 08:00:00+00:00,174.0,0.0,0.0,729.0,903.0
2024-02-23 09:00:00+00:00,163.0,0.0,0.0,734.0,897.0
2024-02-23 10:00:00+00:00,150.0,0.0,1.0,734.0,885.0
2024-02-23 11:00:00+00:00,135.0,0.0,114.0,734.0,983.0
2024-02-23 12:00:00+00:00,130.0,0.0,122.0,734.0,986.0
2024-02-23 13:00:00+00:00,103.0,0.0,102.0,734.0,939.0
2024-02-23 14:00:00+00:00,123.0,6.0,102.0,734.0,965.0
2024-02-23 15:00:00+00:00,99.0,0.0,377.0,734.0,1210.0
2024-02-23 16:00:00+00:00,97.0,0.0,454.0,734.0,1285.0
2024-02-23 17:00:00+00:00,103.0,0.0,318.0,734.0,1155.0
2024-02-23 18:00:00+00:00,116.0,0.0,224.0,734.0,1074.0
2024-02-23 19:00:00+00:00,120.0,0.0,382.0,734.0,1236.0
2024-02-23 20:00:00+00:00,156.0,0.0,250.0,734.0,1140.0
2024-02-23 21:00:00+00:00,166.0,19.0,99.0,712.0,996.0
2024-02-23 22:00:00+00:00,172.0,21.0,0.0,701.0,894.0
2024-02-23 23:00:00+00:00,189.0,0.0,125.0,732.0,1046.0
2024-02-24 00:00:00+00:00,205.0,0.0,0.0,734.0,939.0
2024-02-24 01:00:00+00:00,199.0,0.0,0.0,733.0,932.0
2024-02-24 02:00:00+00:00,180.0,0.0,0.0,734.0,914.0
2024-02-24 03:00:00+00:00,158.0,0.0,0.0,684.0,842.0
2024-02-24 04:00:00+00:00,110.0,0.0,0.0,732.0,842.0
2024-02-24 05:00:00+00:00,97.0,3.0,0.0,710.0,810.0
2024-02-24 06:00:00+00:00,98.0,0.0,0.0,732.0,830.0
2024-02-24 07:00:00+00:00,130.0,0.0,0.0,705.0,835.0
2024-02-24 08:00:00+00:00,141.0,0.0,0.0,731.0,872.0
2024-02-24 09:00:00+00:00,140.0,0.0,0.0,733.0,873.0
2024-02-24 10:00:00+00:00,144.0,0.0,0.0,734.0,878.0
2024-02-24 11:00:00+00:00,176.0,0.0,49.0,667.0,892.0
2024-02-24 12:00:00+00:00,171.0,0.0,0.0,667.0,838.0
2024-02-24 13:00:00+00:00,177.0,0.0,0.0,731.0,908.0
2024-02-24 14:00:00+00:00,210.0,0.0,0.0,687.0,897.0
2024-02-24 15:00:00+00:00,227.0,0.0,0.0,676.0,903.0
2024-02-24 16:00:00+00:00,219.0,29.0,0.0,604.0,852.0
2024-02-24 17:00:00+00:00,253.0,215.0,0.0,416.0,884.0
2024-02-24 18:00:00+00:00,269.0,163.0,0.0,625.0,1057.0
2024-02-24 19:00:00+00:00,295.0,60.0,0.0,731.0,1086.0
2024-02-24 20:00:00+00:00,380.0,28.0,0.0,732.0,1140.0
2024-02-24 21:00:00+00:00,340.0,52.0,0.0,733.0,1125.0
2024-02-24 22:00:00+00:00,383.0,24.0,0.0,731.0,1138.0
2024-02-24 23:00:00+00:00,436.0,73.0,0.0,733.0,1242.0
2024-02-25 00:00:00+00:00,402.0,67.0,0.0,733.0,1202.0
2024-02-25 01:00:00+00:00,379.0,53.0,0.0,718.0,1150.0
2024-02-25 02:00:00+00:00,366.0,78.0,0.0,728.0,1172.0
2024-02-25 03:00:00+00:00,330.0,74.0,0.0,734.0,1138.0
2024-02-25 04:00:00+00:00,312.0,19.0,0.0,734.0,1065.0
2024-02-25 05:00:00+00:00,163.0,9.0,0.0,734.0,906.0
2024-02-25 06:00:00+00:00,188.0,0.0,0.0,691.0,879.0
2024-02-25 07:00:00+00:00,176.0,0.0,0.0,640.0,816.0
2024-02-25 08:00:00+00:00,226.0,0.0,0.0,647.0,873.0
2024-02-25 09:00:00+00:00,158.0,0.0,0.0,652.0,810.0
2024-02-25 10:00:00+00:00,141.0,0.0,0.0,648.0,789.0
2024-02-25 11:00:00+00:00,170.0,0.0,0.0,554.0,724.0
2024-02-25 12:00:00+00:00,185.0,0.0,120.0,513.0,818.0
2024-02-25 13:00:00+00:00,181.0,0.0,264.0,441.0,886.0
2024-02-25 14:00:00+00:00,207.0,0.0,363.0,457.0,1027.0
2024-02-25 15:00:00+00:00,170.0,0.0,397.0,528.0,1095.0
2024-02-25 16:00:00+00:00,207.0,0.0,55.0,697.0,959.0
2024-02-25 17:00:00+00:00,196.0,27.0,0.0,607.0,830.0
2024-02-25 18:00:00+00:00,151.0,0.0,43.0,731.0,925.0
2024-02-25 19:00:00+00:00,218.0,0.0,0.0,734.0,952.0
2024-02-25 20:00:00+00:00,268.0,26.0,0.0,697.0,991.0
2024-02-25 21:00:00+00:00,262.0,0.0,0.0,689.0,951.0
2024-02-25 22:00:00+00:00,253.0,0.0,0.0,725.0,978.0
2024-02-25 23:00:00+00:00,277.0,0.0,0.0,712.0,989.0
2024-02-26 00:00:00+00:00,308.0,0.0,0.0,641.0,949.0
2024-02-26 01:00:00+00:00,289.0,24.0,0.0,666.0,979.0
2024-02-26 02:00:00+00:00,231.0,55.0,0.0,711.0,997.0
2024-02-26 03:00:00+00:00,106.0,134.0,0.0,734.0,974.0
2024-02-26 04:00:00+00:00,77.0,2.0,208.0,691.0,978.0
2024-02-26 05:00:00+00:00,96.0,46.0,261.0,733.0,1136.0
2024-02-26 06:00:00+00:00,66.0,0.0,401.0,734.0,1201.0
2024-02-26 07:00:00+00:00,81.0,0.0,431.0,734.0,1246.0
2024-02-26 08:00:00+00:00,102.0,0.0,398.0,682.0,1182.0
2024-02-26 09:00:00+00:00,98.0,0.0,404.0,651.0,1153.0
2024-02-26 10:00:00+00:00,125.0,0.0,490.0,663.0,1278.0
2024-02-26 11:00:00+00:00,106.0,0.0,492.0,732.0,1330.0
2024-02-26 12:00:00+00:00,112.0,0.0,485.0,696.0,1293.0
2024-02-26 13:00:00+00:00,119.0,0.0,472.0,718.0,1309.0
2024-02-26 14:00:00+00:00,74.0,0.0,486.0,734.0,1294.0
2024-02-26 15:00:00+00:00,150.0,0.0,298.0,730.0,1178.0
2024-02-26 16:00:00+00:00,154.0,0.0,331.0,734.0,1219.0
2024-02-26 17:00:00+00:00,138.0,23.0,221.0,733.0,1115.0
2024-02-26 18:00:00+00:00,131.0,176.0,93.0,715.0,1115.0
2024-02-26 19:00:00+00:00,113.0,190.0,4.0,733.0,1040.0
2024-02-26 20:00:00+00:00,87.0,0.0,248.0,734.0,1069.0
2024-02-26 21:00:00+00:00,170.0,0.0,49.0,734.0,953.0
2024-02-26 22:00:00+00:00,216.0,69.0,0.0,709.0,994.0
2024-02-26 23:00:00+00:00,168.0,0.0,0.0,715.0,883.0
2024-02-27 00:00:00+00:00,162.0,0.0,0.0,724.0,886.0
2024-02-27 01:00:00+00:00,172.0,0.0,0.0,733.0,905.0
2024-02-27 02:00:00+00:00,110.0,75.0,0.0,734.0,919.0
2024-02-27 03:00:00+00:00,48.0,49.0,1.0,727.0,825.0
2024-02-27 04:00:00+00:00,91.0,0.0,198.0,734.0,1023.0
2024-02-27 05:00:00+00:00,30.0,0.0,101.0,734.0,865.0
2024-02-27 06:00:00+00:00,0.0,0.0,412.0,734.0,1146.0
2024-02-27 07:00:00+00:00,0.0,0.0,490.0,734.0,1224.0
2024-02-27 08:00:00+00:00,0.0,0.0,492.0,734.0,1226.0
2024-02-27 09:00:00+00:00,0.0,0.0,492.0,734.0,1226.0
2024-02-27 10:00:00+00:00,0.0,0.0,481.0,734.0,1215.0
2024-02-27 11:00:00+00:00,42.0,0.0,492.0,734.0,1268.0
2024-02-27 12:00:00+00:00,34.0,0.0,491.0,734.0,1259.0
2024-02-27 13:00:00+00:00,60.0,0.0,299.0,734.0,1093.0
2024-02-27 14:00:00+00:00,78.0,0.0,149.0,734.0,961.0
2024-02-27 15:00:00+00:00,147.0,0.0,78.0,734.0,959.0
2024-02-27 16:00:00+00:00,154.0,0.0,0.0,734.0,888.0
2024-02-27 17:00:00+00:00,152.0,56.0,0.0,726.0,934.0
2024-02-27 18:00:00+00:00,131.0,137.0,0.0,728.0,996.0
2024-02-27 19:00:00+00:00,131.0,219.0,0.0,635.0,985.0
2024-02-27 20:00:00+00:00,214.0,309.0,0.0,640.0,1163.0
2024-02-27 21:00:00+00:00,286.0,362.0,0.0,733.0,1381.0
2024-02-27 22:00:00+00:00,282.0,356.0,0.0,721.0,1359.0
2024-02-27 23:00:00+00:00,266.0,354.0,0.0,702.0,1322.0
2024-02-28 00:00:00+00:00,260.0,350.0,0.0,698.0,1308.0
2024-02-28 01:00:00+00:00,242.0,386.0,0.0,682.0,1310.0
2024-02-28 02:00:00+00:00,158.0,449.0,0.0,708.0,1315.0
2024-02-28 03:00:00+00:00,161.0,528.0,0.0,717.0,1406.0
2024-02-28 04:00:00+00:00,151.0,392.0,0.0,734.0,1277.0
2024-02-28 05:00:00+00:00,161.0,366.0,1.0,734.0,1262.0
2024-02-28 06:00:00+00:00,146.0,201.0,203.0,731.0,1281.0
2024-02-28 07:00:00+00:00,153.0,158.0,367.0,600.0,1278.0
2024-02-28 08:00:00+00:00,150.0,166.0,405.0,542.0,1263.0
2024-02-28 09:00:00+00:00,170.0,171.0,258.0,634.0,1233.0
2024-02-28 10:00:00+00:00,178.0,137.0,369.0,732.0,1416.0
2024-02-28 11:00:00+00:00,176.0,87.0,399.0,734.0,1396.0
2024-02-28 12:00:00+00:00,160.0,95.0,408.0,734.0,1397.0
2024-02-28 13:00:00+00:00,131.0,86.0,446.0,734.0,1397.0
2024-02-28 14:00:00+00:00,154.0,190.0,349.0,711.0,1404.0
2024-02-28 15:00:00+00:00,166.0,194.0,376.0,674.0,1410.0
2024-02-28 16:00:00+00:00,155.0,154.0,412.0,701.0,1422.0
2024-02-28 17:00:00+00:00,147.0,212.0,204.0,734.0,1297.0
2024-02-28 18:00:00+00:00,161.0,286.0,51.0,734.0,1232.0
2024-02-28 19:00:00+00:00,193.0,349.0,0.0,707.0,1249.0
2024-02-28 20:00:00+00:00,203.0,228.0,0.0,712.0,1143.0
2024-02-28 21:00:00+00:00,236.0,240.0,0.0,718.0,1194.0
2024-02-28 22:00:00+00:00,278.0,292.0,0.0,707.0,1277.0
2024-02-28 23:00:00+00:00,225.0,356.0,0.0,681.0,1262.0
2024-02-29 00:00:00+00:00,236.0,356.0,0.0,701.0,1293.0
2024-02-29 01:00:00+00:00,233.0,385.0,0.0,712.0,1330.0
2024-02-29 02:00:00+00:00,181.0,399.0,0.0,732.0,1312.0
2024-02-29 03:00:00+00:00,157.0,471.0,0.0,734.0,1362.0
2024-02-29 04:00:00+00:00,150.0,325.0,80.0,734.0,1289.0
2024-02-29 05:00:00+00:00,140.0,247.0,265.0,734.0,1386.0
2024-02-29 06:00:00+00:00,137.0,90.0,487.0,734.0,1448.0
2024-02-29 07:00:00+00:00,173.0,21.0,476.0,734.0,1404.0
2024-02-29 08:00:00+00:00,197.0,14.0,353.0,734.0,1298.0
2024-02-29 09:00:00+00:00,218.0,23.0,309.0,734.0,1284.0
2024-02-29 10:00:00+00:00,214.0,108.0,205.0,734.0,1261.0
2024-02-29 11:00:00+00:00,176.0,0.0,345.0,734.0,1255.0
2024-02-29 12:00:00+00:00,168.0,0.0,351.0,734.0,1253.0
2024-02-29 13:00:00+00:00,145.0,7.0,350.0,734.0,1236.0
2024-02-29 14:00:00+00:00,99.0,66.0,351.0,734.0,1250.0
2024-02-29 15:00:00+00:00,98.0,68.0,393.0,691.0,1250.0
2024-02-29 16:00:00+00:00,145.0,0.0,490.0,651.0,1286.0
2024-02-29 17:00:00+00:00,176.0,11.0,342.0,678.0,1207.0
2024-02-29 18:00:00+00:00,174.0,124.0,131.0,658.0,1087.0
2024-02-29 19:00:00+00:00,178.0,220.0,0.0,707.0,1105.0
2024-02-29 20:00:00+00:00,213.0,239.0,0.0,707.0,1159.0
2024-02-29 21:00:00+00:00,271.0,308.0,0.0,649.0,1228.0
2024-02-29 22:00:00+00:00,341.0,430.0,0.0,626.0,1397.0
2024-02-29 23:00:00+00:00,354.0,460.0,0.0,730.0,1544.0
2024-03-01 00:00:00+00:00,308.0,496.0,0.0,734.0,1538.0
2024-03-01 01:00:00+00:00,279.0,501.0,0.0,734.0,1514.0
2024-03-01 02:00:00+00:00,243.0,477.0,0.0,734.0,1454.0
2024-03-01 03:00:00+00:00,208.0,477.0,0.0,734.0,1419.0
2024-03-01 04:00:00+00:00,148.0,293.0,0.0,706.0,1147.0
2024-03-01 05:00:00+00:00,164.0,171.0,0.0,722.0,1057.0
2024-03-01 06:00:00+00:00,182.0,0.0,0.0,734.0,916.0
2024-03-01 07:00:00+00:00,185.0,16.0,0.0,715.0,916.0
2024-03-01 08:00:00+00:00,224.0,13.0,0.0,675.0,912.0
2024-03-01 09:00:00+00:00,224.0,102.0,0.0,544.0,870.0
2024-03-01 10:00:00+00:00,220.0,146.0,0.0,305.0,671.0
2024-03-01 11:00:00+00:00,167.0,84.0,0.0,309.0,560.0
2024-03-01 12:00:00+00:00,160.0,88.0,0.0,322.0,570.0
2024-03-01 13:00:00+00:00,121.0,138.0,0.0,464.0,723.0
2024-03-01 14:00:00+00:00,171.0,201.0,0.0,521.0,893.0
2024-03-01 15:00:00+00:00,215.0,119.0,0.0,529.0,863.0
2024-03-01 16:00:00+00:00,257.0,148.0,0.0,370.0,775.0
2024-03-01 17:00:00+00:00,258.0,261.0,0.0,231.0,750.0
2024-03-01 18:00:00+00:00,188.0,258.0,0.0,293.0,739.0
2024-03-01 19:00:00+00:00,222.0,235.0,0.0,430.0,887.0
2024-03-01 20:00:00+00:00,204.0,224.0,0.0,382.0,810.0
2024-03-01 21:00:00+00:00,211.0,372.0,0.0,150.0,733.0
2024-03-01 22:00:00+00:00,271.0,502.0,0.0,130.0,903.0
2024-03-01 23:00:00+00:00,253.0,541.0,0.0,89.0,883.0
2024-03-02 00:00:00+00:00,263.0,527.0,0.0,107.0,897.0
2024-03-02 01:00:00+00:00,247.0,546.0,0.0,102.0,895.0
2024-03-02 02:00:00+00:00,220.0,629.0,0.0,50.0,899.0
2024-03-02 03:00:00+00:00,189.0,708.0,0.0,25.0,922.0
2024-03-02 04:00:00+00:00,127.0,649.0,0.0,0.0,776.0
2024-03-02 05:00:00+00:00,51.0,585.0,0.0,0.0,636.0
2024-03-02 06:00:00+00:00,109.0,496.0,0.0,71.0,676.0
2024-03-02 07:00:00+00:00,157.0,474.0,0.0,0.0,631.0
2024-03-02 08:00:00+00:00,117.0,393.0,0.0,0.0,510.0
2024-03-02 09:00:00+00:00,111.0,323.0,0.0,0.0,434.0
2024-03-02 10:00:00+00:00,107.0,295.0,0.0,0.0,402.0
2024-03-02 11:00:00+00:00,129.0,332.0,0.0,37.0,498.0
2024-03-02 12:00:00+00:00,143.0,329.0,0.0,361.0,833.0
2024-03-02 13:00:00+00:00,160.0,364.0,0.0,458.0,982.0
2024-03-02 14:00:00+00:00,187.0,396.0,0.0,260.0,843.0
2024-03-02 15:00:00+00:00,201.0,314.0,0.0,455.0,970.0
2024-03-02 16:00:00+00:00,244.0,233.0,0.0,649.0,1126.0
2024-03-02 17:00:00+00:00,227.0,182.0,0.0,564.0,973.0
2024-03-02 18:00:00+00:00,113.0,22.0,0.0,641.0,776.0
2024-03-02 19:00:00+00:00,49.0,50.0,0.0,574.0,673.0
2024-03-02 20:00:00+00:00,62.0,46.0,0.0,509.0,617.0
2024-03-02 21:00:00+00:00,72.0,116.0,0.0,423.0,611.0
2024-03-02 22:00:00+00:00,62.0,111.0,0.0,442.0,615.0
2024-03-02 23:00:00+00:00,95.0,153.0,0.0,357.0,605.0
2024-03-03 00:00:00+00:00,131.0,164.0,0.0,352.0,647.0
2024-03-03 01:00:00+00:00,134.0,202.0,0.0,313.0,649.0
2024-03-03 02:00:00+00:00,95.0,215.0,0.0,379.0,689.0
2024-03-03 03:00:00+00:00,109.0,224.0,0.0,375.0,708.0
2024-03-03 04:00:00+00:00,45.0,191.0,0.0,514.0,750.0
2024-03-03 05:00:00+00:00,35.0,199.0,0.0,481.0,715.0
2024-03-03 06:00:00+00:00,9.0,159.0,0.0,566.0,734.0
2024-03-03 07:00:00+00:00,69.0,250.0,0.0,301.0,620.0
2024-03-03 08:00:00+00:00,61.0,361.0,0.0,0.0,422.0
2024-03-03 09:00:00+00:00,63.0,451.0,0.0,0.0,514.0
2024-03-03 10:00:00+00:00,114.0,564.0,0.0,0.0,678.0
2024-03-03 11:00:00+00:00,152.0,678.0,0.0,0.0,830.0
2024-03-03 12:00:00+00:00,72.0,612.0,236.0,0.0,920.0
2024-03-03 13:00:00+00:00,0.0,392.0,132.0,0.0,524.0
2024-03-03 14:00:00+00:00,12.0,181.0,0.0,375.0,568.0
2024-03-03 15:00:00+00:00,8.0,1.0,1.0,606.0,616.0
2024-03-03 16:00:00+00:00,0.0,92.0,125.0,685.0,902.0
2024-03-03 17:00:00+00:00,0.0,103.0,149.0,678.0,930.0
2024-03-03 18:00:00+00:00,48.0,46.0,0.0,733.0,827.0
2024-03-03 19:00:00+00:00,26.0,54.0,0.0,711.0,791.0
2024-03-03 20:00:00+00:00,68.0,58.0,0.0,565.0,691.0
2024-03-03 21:00:00+00:00,67.0,91.0,0.0,439.0,597.0
2024-03-03 22:00:00+00:00,28.0,41.0,0.0,465.0,534.0
2024-03-03 23:00:00+00:00,0.0,0.0,0.0,620.0,620.0
2024-03-04 00:00:00+00:00,10.0,0.0,0.0,625.0,635.0
2024-03-04 01:00:00+00:00,24.0,0.0,0.0,701.0,725.0
2024-03-04 02:00:00+00:00,40.0,0.0,0.0,733.0,773.0
2024-03-04 03:00:00+00:00,0.0,0.0,0.0,733.0,733.0
2024-03-04 04:00:00+00:00,0.0,0.0,350.0,733.0,1083.0
2024-03-04 05:00:00+00:00,0.0,0.0,418.0,670.0,1088.0
2024-03-04 06:00:00+00:00,0.0,0.0,477.0,647.0,1124.0
2024-03-04 07:00:00+00:00,18.0,0.0,471.0,531.0,1020.0
2024-03-04 08:00:00+00:00,135.0,57.0,300.0,611.0,1103.0
2024-03-04 09:00:00+00:00,170.0,111.0,486.0,142.0,909.0
2024-03-04 10:00:00+00:00,186.0,107.0,491.0,62.0,846.0
2024-03-04 11:00:00+00:00,66.0,83.0,486.0,134.0,769.0
2024-03-04 12:00:00+00:00,132.0,96.0,250.0,314.0,792.0
2024-03-04 13:00:00+00:00,75.0,42.0,385.0,321.0,823.0
2024-03-04 14:00:00+00:00,9.0,0.0,479.0,569.0,1057.0
2024-03-04 15:00:00+00:00,135.0,6.0,112.0,704.0,957.0
2024-03-04 16:00:00+00:00,212.0,37.0,0.0,668.0,917.0
2024-03-04 17:00:00+00:00,209.0,53.0,0.0,678.0,940.0
2024-03-04 18:00:00+00:00,75.0,0.0,0.0,679.0,754.0
2024-03-04 19:00:00+00:00,37.0,10.0,0.0,679.0,726.0
2024-03-04 20:00:00+00:00,61.0,0.0,49.0,676.0,786.0
2024-03-04 21:00:00+00:00,90.0,0.0,0.0,619.0,709.0
2024-03-04 22:00:00+00:00,79.0,0.0,0.0,565.0,644.0
2024-03-04 23:00:00+00:00,83.0,15.0,0.0,631.0,729.0
2024-03-05 00:00:00+00:00,92.0,37.0,0.0,589.0,718.0
2024-03-05 01:00:00+00:00,81.0,41.0,0.0,520.0,642.0
2024-03-05 02:00:00+00:00,18.0,104.0,0.0,518.0,640.0
2024-03-05 03:00:00+00:00,0.0,123.0,0.0,558.0,681.0
2024-03-05 04:00:00+00:00,0.0,0.0,98.0,523.0,621.0
2024-03-05 05:00:00+00:00,4.0,0.0,124.0,720.0,848.0
2024-03-05 06:00:00+00:00,48.0,0.0,100.0,659.0,807.0
2024-03-05 07:00:00+00:00,63.0,0.0,78.0,535.0,676.0
2024-03-05 08:00:00+00:00,194.0,0.0,0.0,717.0,911.0
2024-03-05 09:00:00+00:00,208.0,143.0,0.0,406.0,757.0
2024-03-05 10:00:00+00:00,270.0,313.0,0.0,60.0,643.0
2024-03-05 11:00:00+00:00,240.0,286.0,0.0,50.0,576.0
2024-03-05 12:00:00+00:00,214.0,321.0,0.0,19.0,554.0
2024-03-05 13:00:00+00:00,200.0,234.0,0.0,230.0,664.0
2024-03-05 14:00:00+00:00,140.0,44.0,0.0,598.0,782.0
2024-03-05 15:00:00+00:00,169.0,31.0,0.0,706.0,906.0
2024-03-05 16:00:00+00:00,222.0,4.0,0.0,662.0,888.0
2024-03-05 17:00:00+00:00,164.0,0.0,0.0,669.0,833.0
2024-03-05 18:00:00+00:00,69.0,0.0,0.0,645.0,714.0
2024-03-05 19:00:00+00:00,6.0,0.0,0.0,634.0,640.0
2024-03-05 20:00:00+00:00,47.0,0.0,0.0,637.0,684.0
2024-03-05 21:00:00+00:00,109.0,0.0,0.0,621.0,730.0
2024-03-05 22:00:00+00:00,110.0,0.0,0.0,667.0,777.0
2024-03-05 23:00:00+00:00,139.0,73.0,0.0,464.0,676.0
2024-03-06 00:00:00+00:00,140.0,194.0,0.0,294.0,628.0
2024-03-06 01:00:00+00:00,89.0,306.0,0.0,254.0,649.0
2024-03-06 02:00:00+00:00,49.0,386.0,0.0,319.0,754.0
2024-03-06 03:00:00+00:00,0.0,189.0,0.0,703.0,892.0
2024-03-06 04:00:00+00:00,0.0,0.0,234.0,733.0,967.0
2024-03-06 05:00:00+00:00,0.0,0.0,330.0,733.0,1063.0
2024-03-06 06:00:00+00:00,0.0,0.0,279.0,719.0,998.0
2024-03-06 07:00:00+00:00,0.0,140.0,51.0,540.0,731.0
2024-03-06 08:00:00+00:00,0.0,170.0,0.0,578.0,748.0
2024-03-06 09:00:00+00:00,24.0,248.0,0.0,348.0,620.0
2024-03-06 10:00:00+00:00,83.0,364.0,0.0,50.0,497.0
2024-03-06 11:00:00+00:00,63.0,369.0,0.0,285.0,717.0
2024-03-06 12:00:00+00:00,44.0,360.0,0.0,396.0,800.0
2024-03-06 13:00:00+00:00,8.0,318.0,0.0,729.0,1055.0
2024-03-06 14:00:00+00:00,0.0,266.0,72.0,733.0,1071.0
2024-03-06 15:00:00+00:00,0.0,151.0,291.0,733.0,1175.0
2024-03-06 16:00:00+00:00,0.0,0.0,346.0,733.0,1079.0
2024-03-06 17:00:00+00:00,64.0,37.0,170.0,671.0,942.0
2024-03-06 18:00:00+00:00,83.0,222.0,4.0,652.0,961.0
2024-03-06 19:00:00+00:00,0.0,4.0,75.0,731.0,810.0
